BatteryMass,canard_mass,CfgID,ConstraintsTest,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
876.310640579,1000.0,TestConstraints,0.0,443.560137915,78.7078786806,1202.42667873,1553.03111379,1000.0,9698b653-3e10-4725-9be6-122cf30f68ea,2.0,2.0,1020.0,1020.0,4042.8828026,252.622505484,550.0,50.0,163818.583979,8.80172625869,2261.34924641,2000.0,3461.34924641,1.0,1000.0,250.0
455.73327286,1000.0,TestConstraints,0.0,336.157649992,61.0119244343,73.6802157243,107.339990466,1000.0,fbdc7174-97fc-4cc2-869d-3430e4d60ef8,2.0,2.0,1020.0,1020.0,5656.24297757,501.956955593,550.0,50.0,78039.9784221,4.35429629447,1459.09386805,2000.0,2659.09386805,0.0,1000.0,250.0
549.153594315,1000.0,TestConstraints,0.0,270.710159491,63.5630596195,336.726414442,444.072686523,1000.0,32f7758d-f572-408b-b155-3664f39d1299,2.0,2.0,1020.0,1020.0,8546.03018605,764.459022042,550.0,50.0,153956.086191,4.67822540774,2602.09999192,2000.0,3802.09999192,1.0,1000.0,250.0
293.360352971,1000.0,TestConstraints,0.0,61.2367817623,53.5230077375,9.89838542905,25.9510386702,1000.0,edcf0927-0797-49af-85b5-2bcf054b8508,2.0,2.0,1020.0,1020.0,1655.95324717,976.749971083,550.0,50.0,18556.177282,0.748702465907,526.695338443,2000.0,1726.69533844,1.0,1000.0,250.0
329.199373998,1000.0,TestConstraints,0.0,351.485592259,32.6239020512,46.5506029835,94.3138705944,1000.0,597ea578-058c-4ec0-831f-6588290030bf,2.0,2.0,1020.0,1020.0,6519.16358612,318.120391447,550.0,50.0,35643.4040807,5.43250559585,1272.55490115,2000.0,2472.55490115,0.0,1000.0,250.0
401.898861012,1000.0,TestConstraints,0.0,295.577122291,41.4420399871,32.3481372857,47.4835710975,1000.0,eb0a85a0-4172-47ef-921a-2ddc514cb05f,2.0,2.0,1020.0,1020.0,4231.27755812,237.090738098,550.0,50.0,88158.2350216,2.19692714532,2307.26581628,2000.0,3507.26581628,0.0,1000.0,250.0
485.448692938,1000.0,TestConstraints,0.0,1430.72443522,65.7079292045,223.253151587,329.961315183,1000.0,f12d3e4a-a088-460f-9c01-ffea216adca5,2.0,2.0,1020.0,1020.0,6524.26253244,815.256390162,550.0,50.0,172415.866793,8.61797972594,2803.9735277,2000.0,4003.9735277,0.0,1000.0,250.0
687.454483961,1000.0,TestConstraints,0.0,335.111976992,47.0156876082,45.6538224345,80.5455656514,1000.0,99c2eb6c-3f83-4d05-b105-b1f6dd73f0fa,2.0,2.0,1020.0,1020.0,3263.94090353,602.261130392,550.0,50.0,52076.0043431,4.54629194865,1287.63038876,2000.0,2487.63038876,0.0,1000.0,250.0
892.405974992,1000.0,TestConstraints,0.0,223.286843868,69.150916062,371.791249167,591.288909954,1000.0,ad91c046-8536-47a1-814c-40cd09de73a6,2.0,2.0,1020.0,1020.0,3384.8039299,306.709194576,550.0,50.0,84533.1923868,5.97276639975,1402.44501159,2000.0,2602.44501159,1.0,1000.0,250.0
901.09125939,1000.0,TestConstraints,0.0,449.65903044,64.1070891903,1738.8329045,2110.13231499,1000.0,d2fff251-bd84-416c-a37e-e4cecaf6c28d,2.0,2.0,1020.0,1020.0,9068.28347426,385.08370313,550.0,50.0,159408.457118,0.443212978496,2666.5963988,2000.0,3866.5963988,1.0,1000.0,250.0
282.49690838,1000.0,TestConstraints,0.0,1176.695532,60.1484315007,168.651250885,242.737292265,1000.0,3700907d-fe3e-452d-b9f5-096b81a9b6b1,2.0,2.0,1020.0,1020.0,2869.00382572,335.326264963,550.0,50.0,182943.939009,7.10132121765,3221.54130781,2000.0,4421.54130781,0.0,1000.0,250.0
992.440247166,1000.0,TestConstraints,0.0,468.097144182,61.5487215894,87.0452184564,140.03855621,1000.0,11ab2f92-5ee1-4564-8695-f57037dc0c82,2.0,2.0,1020.0,1020.0,2166.69246701,149.533434972,550.0,50.0,71626.4820256,5.88605004699,1343.73630802,2000.0,2543.73630802,0.0,1000.0,250.0
468.165091504,1000.0,TestConstraints,0.0,298.907377578,44.3171350329,33.1129507882,45.0807987422,1000.0,1fa17818-49f8-4a38-b5dc-831f4be32d30,2.0,2.0,1020.0,1020.0,3116.12768564,973.906415624,550.0,50.0,91860.3256408,1.65529086293,2252.79476827,2000.0,3452.79476827,0.0,1000.0,250.0
387.27209401,1000.0,TestConstraints,0.0,184.652091803,38.995752617,196.735697809,307.41497798,1000.0,b23eb667-2044-496e-ad8e-5b997ebf0f8b,2.0,2.0,1020.0,1020.0,9482.70673774,704.254151267,550.0,50.0,75540.6674132,2.76253873392,2117.1511599,2000.0,3317.1511599,1.0,1000.0,250.0
799.098990414,1000.0,TestConstraints,0.0,301.842523479,71.266639957,517.657466944,639.63029318,1000.0,a8c6849b-cc1d-41b9-8208-b4e992b8871d,2.0,2.0,1020.0,1020.0,6956.77521109,156.272439296,550.0,50.0,196477.041382,4.27525384368,2936.92864853,2000.0,4136.92864853,1.0,1000.0,250.0
636.901195591,1000.0,TestConstraints,0.0,1635.47428343,74.5994697687,276.271501543,409.535694842,1000.0,ab7e5be6-7203-405b-905b-dec61a4be2db,2.0,2.0,1020.0,1020.0,902.686200039,390.543808297,550.0,50.0,183889.258353,9.76887512141,2645.0209837,2000.0,3845.0209837,0.0,1000.0,250.0
648.575815333,1000.0,TestConstraints,0.0,593.968825297,42.7343661249,63.4931355148,84.8652723157,1000.0,4becc69e-8eaf-481b-83ad-6bcd29440767,2.0,2.0,1020.0,1020.0,7483.43166372,653.556106783,550.0,50.0,154124.646177,2.85672286573,3786.57382227,2000.0,4986.57382227,0.0,1000.0,250.0
757.978343627,1000.0,TestConstraints,0.0,290.210291526,71.1336251687,126.884310661,143.857266106,1000.0,f2fc9fc6-2e6a-4717-a369-d184dde361c8,2.0,2.0,1020.0,1020.0,7054.57207709,317.010304297,550.0,50.0,137514.413949,1.29221888792,2113.18439237,2000.0,3313.18439237,0.0,1000.0,250.0
285.972221116,1000.0,TestConstraints,0.0,81.8524542427,60.5083634819,81.5973912244,397.57854357,1000.0,468f0a68-5b73-4362-ab65-3ba15291e18e,2.0,2.0,1020.0,1020.0,1040.74188489,750.219466519,550.0,50.0,13125.9302321,9.07609303752,396.927536572,2000.0,1596.92753657,1.0,1000.0,250.0
822.746848934,1000.0,TestConstraints,0.0,111.478421559,73.7634948054,72.5133368912,155.162765957,1000.0,e5dc0034-a9c1-43ce-b2c4-96219d51ceed,2.0,2.0,1020.0,1020.0,5783.05407374,464.260535802,550.0,50.0,23324.6089135,0.888112969706,496.208023698,2000.0,1696.2080237,1.0,1000.0,250.0
80.7179654409,1000.0,TestConstraints,0.0,421.411601709,55.8488721064,99.8395130478,111.722296551,1000.0,21d99bdc-6700-4f08-ae47-20e134f499bc,2.0,2.0,1020.0,1020.0,2656.9563529,919.615889566,550.0,50.0,198509.591816,1.73210657336,3734.4064603,2000.0,4934.4064603,0.0,1000.0,250.0
903.842856507,1000.0,TestConstraints,0.0,115.289083606,67.4344507747,36.7421973956,78.4581373082,1000.0,214b1004-afe7-41a9-b99d-39bc893c54ef,2.0,2.0,1020.0,1020.0,4585.93445733,15.5517842272,550.0,50.0,31165.291539,1.48995178275,642.156823122,2000.0,1842.15682312,1.0,1000.0,250.0
569.073461267,1000.0,TestConstraints,0.0,150.671265902,57.6195151465,67.7557652868,98.6038526918,1000.0,862d934d-985d-46fe-afc2-d91de0602132,2.0,2.0,1020.0,1020.0,1947.38900035,688.779046956,550.0,50.0,94925.1196615,1.67144500115,1827.44738688,2000.0,3027.44738688,1.0,1000.0,250.0
764.018627462,1000.0,TestConstraints,0.0,722.475287388,33.3274541676,41.884550904,54.4138416835,1000.0,d69e6e4e-6bb2-446f-aed0-fff42d0054c6,2.0,2.0,1020.0,1020.0,3694.10709248,742.480020212,550.0,50.0,191594.117075,1.66897239172,5928.8374633,2000.0,7128.8374633,0.0,1000.0,250.0
447.997215171,1000.0,TestConstraints,0.0,172.483633107,66.426259812,230.66242843,360.257950267,1000.0,6cab80dc-b47b-4e56-ab6d-716cc14bb20d,2.0,2.0,1020.0,1020.0,3185.34831857,992.566653734,550.0,50.0,87211.7370329,4.68013896085,1492.91054592,2000.0,2692.91054592,1.0,1000.0,250.0
22.5944106779,1000.0,TestConstraints,0.0,227.472026321,39.971492841,497.667697579,686.548113916,1000.0,6c40f1b4-3d32-4add-9892-984307298573,2.0,2.0,1020.0,1020.0,5217.12932508,294.212874073,550.0,50.0,120735.162764,4.5576327053,3200.53173855,2000.0,4400.53173855,1.0,1000.0,250.0
281.08789718,1000.0,TestConstraints,0.0,229.459402095,77.1457114669,565.737386971,718.954953206,1000.0,605166e6-c89e-4d16-9b98-57b425cf82e4,2.0,2.0,1020.0,1020.0,5484.0523628,58.1603689282,550.0,50.0,165663.023836,5.56919504973,2327.4041873,2000.0,3527.4041873,1.0,1000.0,250.0
181.927195736,1000.0,TestConstraints,0.0,199.424622281,37.2574879138,37.4092390326,59.263735309,1000.0,99306798-3fae-4981-ab96-c65117935043,2.0,2.0,1020.0,1020.0,6381.98746249,489.586526888,550.0,50.0,69258.7989233,0.685615386017,2038.92293875,2000.0,3238.92293875,0.0,1000.0,250.0
861.989931941,1000.0,TestConstraints,0.0,340.532573702,61.5891493645,76.8627400041,134.743260579,1000.0,1d2c2b5e-4bea-43fe-8df2-ed663f8213ac,2.0,2.0,1020.0,1020.0,6263.90259823,262.832074537,550.0,50.0,42328.6322383,6.10831769065,867.274181817,2000.0,2067.27418182,0.0,1000.0,250.0
510.551548701,1000.0,TestConstraints,0.0,247.462714722,39.7815022931,276.840509397,369.669348989,1000.0,30e5a8ed-3594-4433-9b20-d749fa682c07,2.0,2.0,1020.0,1020.0,2631.51397898,162.651131656,550.0,50.0,136352.640383,3.90042030331,3607.53874347,2000.0,4807.53874347,1.0,1000.0,250.0
755.912066746,1000.0,TestConstraints,0.0,181.586982853,63.9022918069,35.8981748634,62.0647382284,1000.0,c0f4ac72-1526-4ad0-b208-b68a966a134c,2.0,2.0,1020.0,1020.0,3624.95750427,953.026268986,550.0,50.0,26562.2789076,3.72709656704,595.670207696,2000.0,1795.6702077,0.0,1000.0,250.0
456.488778668,1000.0,TestConstraints,0.0,474.636630162,58.3140351819,94.4815092408,119.773406138,1000.0,4d74b974-7129-415c-ac47-a1bccf970af2,2.0,2.0,1020.0,1020.0,5836.50529543,967.939165812,550.0,50.0,136942.163128,3.51291632075,2528.35683556,2000.0,3728.35683556,0.0,1000.0,250.0
363.825737831,1000.0,TestConstraints,0.0,1114.37499164,46.6608689306,118.796293563,189.631378015,1000.0,18e5f662-bfcc-4100-ba99-d86983c73862,2.0,2.0,1020.0,1020.0,9782.44340237,153.628033518,550.0,50.0,143166.923068,6.79252895513,3248.24382719,2000.0,4448.24382719,0.0,1000.0,250.0
174.904935428,1000.0,TestConstraints,0.0,204.490916962,41.0236658235,37.0567075223,73.2452796132,1000.0,f4af6d4c-c299-4756-93f8-69c8de59b27d,2.0,2.0,1020.0,1020.0,6975.99818416,122.466775528,550.0,50.0,30451.1778457,4.52008405398,922.283197625,2000.0,2122.28319762,0.0,1000.0,250.0
51.1287777198,1000.0,TestConstraints,0.0,122.03586349,35.408368166,14.6604981934,30.3313169879,1000.0,ca4572ad-a7e1-4027-8927-54edae5b3860,2.0,2.0,1020.0,1020.0,5865.21257657,195.499785579,550.0,50.0,31457.6236509,1.98460292682,1068.42342306,2000.0,2268.42342306,0.0,1000.0,250.0
396.085409393,1000.0,TestConstraints,0.0,560.85323178,43.8136323494,1413.94016946,1797.77226526,1000.0,6ad07532-4f4c-4530-a811-4ddb71de9442,2.0,2.0,1020.0,1020.0,2749.05785316,344.13175962,550.0,50.0,180207.16228,8.14415386923,4293.03862786,2000.0,5493.03862786,1.0,1000.0,250.0
544.653780111,1000.0,TestConstraints,0.0,325.779839089,73.1149144475,121.898640345,144.481576296,1000.0,dd00647a-bbca-4d0d-bb11-3037a0c6dba6,2.0,2.0,1020.0,1020.0,6020.6364496,194.825853697,550.0,50.0,121256.4599,3.17300208025,1838.43673369,2000.0,3038.43673369,0.0,1000.0,250.0
490.320353546,1000.0,TestConstraints,0.0,372.157171606,32.3487165692,793.674363551,1160.39888415,1000.0,e4d658c6-7673-4e89-a726-9a10f93ad8be,2.0,2.0,1020.0,1020.0,2662.88176997,596.704995344,550.0,50.0,86825.1612073,7.37389075933,2864.03727924,2000.0,4064.03727924,1.0,1000.0,250.0
152.162451799,1000.0,TestConstraints,0.0,480.091552971,46.1102339684,60.2298110536,85.0475645429,1000.0,b4f7801e-8000-43bc-9366-236d14d37ffc,2.0,2.0,1020.0,1020.0,5087.03517679,825.495140303,550.0,50.0,123576.079048,3.50583024675,2860.01414029,2000.0,4060.01414029,0.0,1000.0,250.0
286.365905492,1000.0,TestConstraints,0.0,1031.08779189,40.0167071746,76.2267624627,115.597234457,1000.0,b1f2a16a-0d7f-4742-8c0d-ed3840a5f3bb,2.0,2.0,1020.0,1020.0,1684.17795435,65.5688751437,550.0,50.0,182610.451342,4.94543518236,4743.35526421,2000.0,5943.35526421,0.0,1000.0,250.0
359.15443698,1000.0,TestConstraints,0.0,72.8511101062,48.2931600186,22.0070432235,64.6474845807,1000.0,136b393a-d82e-41c1-9dfb-acd31fd1d7f2,2.0,2.0,1020.0,1020.0,853.559634459,732.828535915,550.0,50.0,23967.980456,1.61623751189,676.301762958,2000.0,1876.30176296,1.0,1000.0,250.0
455.59242277,1000.0,TestConstraints,0.0,331.623580552,70.6288044379,145.784013801,160.114652107,1000.0,d8bab164-4074-46d6-9154-3c0283c6e11e,2.0,2.0,1020.0,1020.0,4931.12656661,267.408056377,550.0,50.0,172526.365085,1.86077659641,2622.71960227,2000.0,3822.71960227,0.0,1000.0,250.0
911.472707729,1000.0,TestConstraints,0.0,443.30199812,69.9261602581,814.325334405,1199.26511796,1000.0,00f4c9a4-06a5-4d47-82c8-06eafb7c127f,2.0,2.0,1020.0,1020.0,625.333775404,442.398362337,550.0,50.0,164850.775031,9.61587610454,2537.49788667,2000.0,3737.49788667,1.0,1000.0,250.0
409.709736704,1000.0,TestConstraints,0.0,303.037767224,41.2207190373,34.710540252,51.7474350171,1000.0,77e1391a-51d4-4eb1-bd21-0f3527e1a808,2.0,2.0,1020.0,1020.0,6067.49772535,294.635429779,550.0,50.0,86768.8755913,2.27921780139,2284.98209681,2000.0,3484.98209681,0.0,1000.0,250.0
853.305197628,1000.0,TestConstraints,0.0,140.363821558,73.6626680099,103.819446597,267.548830058,1000.0,b374ad79-c742-413c-8c76-47e1b83e793f,2.0,2.0,1020.0,1020.0,3736.50652342,824.19376438,550.0,50.0,28866.1667319,6.83525965616,571.869688022,2000.0,1771.86968802,1.0,1000.0,250.0
674.917124188,1000.0,TestConstraints,0.0,1116.82243674,32.5586181734,105.980941568,207.490844992,1000.0,21efdf7c-51d3-4c3f-b34d-1387a2d55695,2.0,2.0,1020.0,1020.0,7813.92236119,962.992974457,550.0,50.0,66649.1908179,8.36779771223,2227.05219561,2000.0,3427.05219561,0.0,1000.0,250.0
86.6408559409,1000.0,TestConstraints,0.0,480.927419436,57.7999079239,112.746626442,137.66563073,1000.0,231cfc90-15c6-4996-bec5-6d35cf7c0ad1,2.0,2.0,1020.0,1020.0,8005.03937859,709.064083816,550.0,50.0,165176.91709,3.30380643701,3037.736682,2000.0,4237.736682,0.0,1000.0,250.0
605.57366147,1000.0,TestConstraints,0.0,181.367980843,54.6730685185,134.550572889,207.009927463,1000.0,1e950f30-0478-403e-b71a-585be592c063,2.0,2.0,1020.0,1020.0,4110.4020605,643.294215953,550.0,50.0,89903.6073824,4.13404710261,1824.38561468,2000.0,3024.38561468,1.0,1000.0,250.0
528.801272442,1000.0,TestConstraints,0.0,93.6826126511,52.5739784654,60.3268107451,246.791177193,1000.0,ebb3787a-b00f-41df-bcf3-5b149f8bb0ef,2.0,2.0,1020.0,1020.0,8013.59215794,328.932629794,550.0,50.0,13886.2640964,6.66444032025,444.128082023,2000.0,1644.12808202,1.0,1000.0,250.0
429.254386691,1000.0,TestConstraints,0.0,1162.68853434,37.7475467275,83.3519989581,144.713090615,1000.0,6c6f145c-0523-481c-ba44-c4863de65c30,2.0,2.0,1020.0,1020.0,4161.3685352,794.787133466,550.0,50.0,128955.667068,6.36502189925,3596.26617483,2000.0,4796.26617483,0.0,1000.0,250.0
878.421176774,1000.0,TestConstraints,0.0,447.960567921,79.6371797429,135.580690815,223.531591411,1000.0,ab39b82e-2e1e-49b2-b719-eb3d3da4880b,2.0,2.0,1020.0,1020.0,5431.09560547,445.632856277,550.0,50.0,53379.9409607,7.76757077974,850.289193226,2000.0,2050.28919323,0.0,1000.0,250.0
444.42544806,1000.0,TestConstraints,0.0,798.42430338,50.8648828903,107.099386006,144.997953119,1000.0,52418c86-bb63-4ba9-894f-0e65c0862bbc,2.0,2.0,1020.0,1020.0,6622.59302073,260.949482356,550.0,50.0,176694.815363,4.67863996219,3653.80757259,2000.0,4853.80757259,0.0,1000.0,250.0
307.505920868,1000.0,TestConstraints,0.0,343.265694113,34.7978541135,450.694264001,587.268490317,1000.0,1ac50c9c-4903-4eac-9faa-09f3a83fa7be,2.0,2.0,1020.0,1020.0,2335.34706705,894.766695827,550.0,50.0,140389.553036,4.70051445001,4214.43133527,2000.0,5414.43133527,1.0,1000.0,250.0
892.738261843,1000.0,TestConstraints,0.0,2481.70071196,42.2264292029,171.806186946,296.460486481,1000.0,389b44bf-7662-4cbe-8087-d0e86ec8297f,2.0,2.0,1020.0,1020.0,8722.34484513,462.378137435,550.0,50.0,175836.073639,9.34484480579,4344.123677,2000.0,5544.123677,0.0,1000.0,250.0
50.7346072006,1000.0,TestConstraints,0.0,126.697087236,65.5529219001,55.3005685334,109.224734448,1000.0,c81c03a6-bf49-4405-9f9e-d9204e936058,2.0,2.0,1020.0,1020.0,3950.03290891,919.88286124,550.0,50.0,12719.9396207,5.91034312778,374.040772737,2000.0,1574.04077274,0.0,1000.0,250.0
845.731553371,1000.0,TestConstraints,0.0,443.435286844,62.8900665814,93.2690309205,148.585261057,1000.0,5e92c096-7cec-4aa1-852c-b0a0ff51b8ec,2.0,2.0,1020.0,1020.0,8212.16609082,642.972861825,550.0,50.0,67160.9384051,5.89528326346,1247.9101177,2000.0,2447.9101177,0.0,1000.0,250.0
770.078793759,1000.0,TestConstraints,0.0,956.925719932,67.1433791234,188.658086284,269.801622456,1000.0,a468c2d9-9a0e-433e-a783-dd2e95885adf,2.0,2.0,1020.0,1020.0,9650.89566527,53.7573219621,550.0,50.0,143952.84149,7.35179046685,2323.96182273,2000.0,3523.96182273,0.0,1000.0,250.0
707.260440522,1000.0,TestConstraints,0.0,121.695952895,76.2125067296,65.1415236845,106.157486522,1000.0,9036f2c8-c33c-4b08-8613-34359081ff9b,2.0,2.0,1020.0,1020.0,6743.38305087,332.378778133,550.0,50.0,52448.2737411,3.31004556646,868.184603705,2000.0,2068.1846037,1.0,1000.0,250.0
597.272995716,1000.0,TestConstraints,0.0,105.798194756,71.2072767646,74.9093937662,131.530498777,1000.0,195a1a94-de53-4d98-8568-fee18cd4781c,2.0,2.0,1020.0,1020.0,8914.76189704,91.007835759,550.0,50.0,45896.2598289,2.14531801079,824.544517278,2000.0,2024.54451728,1.0,1000.0,250.0
776.940178535,1000.0,TestConstraints,0.0,1443.4036298,47.3455820599,135.065664484,212.177071098,1000.0,90292d63-58fe-4fa6-9f6c-d3eba53ceede,2.0,2.0,1020.0,1020.0,8041.55591469,259.010840935,550.0,50.0,169585.140331,7.17225860672,3761.85775637,2000.0,4961.85775637,0.0,1000.0,250.0
487.804277509,1000.0,TestConstraints,0.0,977.008348308,33.51518593,60.2773729517,99.274325586,1000.0,a5471dcd-2218-4697-8649-0830765dafcf,2.0,2.0,1020.0,1020.0,9300.52182746,915.09564212,550.0,50.0,137730.061596,4.65704056726,4289.48224735,2000.0,5489.48224735,0.0,1000.0,250.0
306.303069977,1000.0,TestConstraints,0.0,127.375379621,72.5247459461,155.945971056,213.34541491,1000.0,0fea6d2f-e63b-4861-bde3-00d9c02d1c42,2.0,2.0,1020.0,1020.0,4806.63081574,968.642815397,550.0,50.0,89375.4691351,0.930075333222,1412.34446352,2000.0,2612.34446352,1.0,1000.0,250.0
836.535169562,1000.0,TestConstraints,0.0,297.283639056,53.0118039664,756.077338983,989.458934615,1000.0,96b79617-9dc4-46b3-b776-55d72d5a2ecc,2.0,2.0,1020.0,1020.0,9276.34717358,19.5248145934,550.0,50.0,135415.810882,0.688289540703,2734.4463827,2000.0,3934.4463827,1.0,1000.0,250.0
945.200606929,1000.0,TestConstraints,0.0,1023.0515185,75.3742888086,225.87371968,337.999592277,1000.0,d29fc347-d926-4b07-8766-500284462d31,2.0,2.0,1020.0,1020.0,9142.02776628,755.510930908,550.0,50.0,121654.261195,8.81643489297,1794.00211025,2000.0,2994.00211025,0.0,1000.0,250.0
442.637939639,1000.0,TestConstraints,0.0,295.093366181,64.9456625036,524.030445785,757.97105399,1000.0,748c7a16-0e6a-4837-8bff-0f2b429913ca,2.0,2.0,1020.0,1020.0,8371.73093614,529.698748283,550.0,50.0,113791.817288,8.7103549746,1932.10803773,2000.0,3132.10803773,1.0,1000.0,250.0
93.2943431163,1000.0,TestConstraints,0.0,918.809093331,43.6167509424,89.9705208314,156.306556681,1000.0,72bfd254-bb54-49e9-b74e-eb9c52dd061c,2.0,2.0,1020.0,1020.0,438.311470549,986.63414572,550.0,50.0,109893.282989,6.71096261775,2699.52015257,2000.0,3899.52015257,0.0,1000.0,250.0
392.978160251,1000.0,TestConstraints,0.0,745.079461867,39.9564736475,68.3287467318,117.893427485,1000.0,9c8fc99e-0f6d-4b7d-8067-9991b6df45fb,2.0,2.0,1020.0,1020.0,5257.66393101,674.556315816,550.0,50.0,100389.673785,5.59186224768,2692.47581732,2000.0,3892.47581732,0.0,1000.0,250.0
211.866911629,1000.0,TestConstraints,0.0,174.386300347,60.142271513,312.808958791,444.609533557,1000.0,e1db7d21-9823-42b6-8b95-b7e21fa6a72c,2.0,2.0,1020.0,1020.0,6952.35834231,28.1147438268,550.0,50.0,118848.316455,5.05086056922,2156.11951569,2000.0,3356.11951569,1.0,1000.0,250.0
620.780912603,1000.0,TestConstraints,0.0,237.301522441,50.4948389268,41.5226914702,73.2074908418,1000.0,3e4abb7e-2010-4186-81fd-b00eb39251ce,2.0,2.0,1020.0,1020.0,9556.14183579,380.265919762,550.0,50.0,40191.0446746,3.96144817628,975.943615798,2000.0,2175.9436158,0.0,1000.0,250.0
77.964509227,1000.0,TestConstraints,0.0,142.440016427,57.6596746392,180.138419157,271.390137199,1000.0,30bab0cd-07dd-4f44-a22b-28cb48dbd9a5,2.0,2.0,1020.0,1020.0,9789.08570869,332.134925266,550.0,50.0,97912.3354034,4.79026108992,1878.10766391,2000.0,3078.10766391,1.0,1000.0,250.0
576.20567171,1000.0,TestConstraints,0.0,2238.43604013,30.146423127,89.0831473742,159.639138142,1000.0,90f49eb4-a4a7-4c90-b649-54a037687d26,2.0,2.0,1020.0,1020.0,794.449073105,116.14069567,550.0,50.0,189826.140272,6.93982923721,6476.80474771,2000.0,7676.80474771,0.0,1000.0,250.0
224.661909661,1000.0,TestConstraints,0.0,541.826346373,68.557805581,2788.72451479,4125.28102328,1000.0,57b98785-06f8-478f-8665-afe5ded964da,2.0,2.0,1020.0,1020.0,6814.50237127,675.860294735,550.0,50.0,106009.786636,7.7737384441,1726.28325306,2000.0,2926.28325306,1.0,1000.0,250.0
292.582194996,1000.0,TestConstraints,0.0,341.738832256,46.6195173184,1394.74354853,2043.92016019,1000.0,ce2a9ea1-b307-47be-acc2-833d1f03edaf,2.0,2.0,1020.0,1020.0,468.405091962,296.62130018,550.0,50.0,116175.833786,4.62865298032,2671.99992769,2000.0,3871.99992769,1.0,1000.0,250.0
142.042546858,1000.0,TestConstraints,0.0,452.181426939,54.6531456161,2184.68706586,3125.53879635,1000.0,b21ffaa8-56c3-45b6-8ddc-1b22f9f73342,2.0,2.0,1020.0,1020.0,5436.48185706,422.902790386,550.0,50.0,120015.932476,5.80211871191,2375.9565387,2000.0,3575.9565387,1.0,1000.0,250.0
992.787191791,1000.0,TestConstraints,0.0,487.710080058,66.5800136762,109.475369457,138.218088772,1000.0,ba26ce73-1f3d-45de-a826-ebfb5fd046f8,2.0,2.0,1020.0,1020.0,1854.38574145,203.529966856,550.0,50.0,131917.537527,4.04683571841,2161.33839637,2000.0,3361.33839637,0.0,1000.0,250.0
968.398408987,1000.0,TestConstraints,0.0,497.324909955,51.4908593159,66.4445183762,87.2155827064,1000.0,78f25b84-4963-40be-bfa0-d46aebe3d56f,2.0,2.0,1020.0,1020.0,4555.5921127,994.058235336,550.0,50.0,124602.612477,3.05219974487,2599.8977087,2000.0,3799.8977087,0.0,1000.0,250.0
159.229302658,1000.0,TestConstraints,0.0,96.6804807421,57.2184538029,151.048382277,248.105072736,1000.0,fa7fcdcb-80dd-4294-bd2a-213df67da551,2.0,2.0,1020.0,1020.0,8397.50493064,148.258379039,550.0,50.0,70363.0204079,1.27942101587,1409.72600152,2000.0,2609.72600152,1.0,1000.0,250.0
646.914143492,1000.0,TestConstraints,0.0,857.345184799,46.932937693,99.9580966067,175.265424638,1000.0,1c4220a8-7a84-4f54-ad22-7168b16356da,2.0,2.0,1020.0,1020.0,2077.81085988,147.705148727,550.0,50.0,95014.9439381,7.17713544221,2204.48320111,2000.0,3404.48320111,0.0,1000.0,250.0
277.656602634,1000.0,TestConstraints,0.0,197.755337783,45.560034979,533.132557949,1015.82535596,1000.0,21bb5f90-25be-4d2b-a1c2-8ded43ed01aa,2.0,2.0,1020.0,1020.0,4186.50978572,869.406834658,550.0,50.0,53560.3270734,6.03002022338,1355.5989015,2000.0,2555.5989015,1.0,1000.0,250.0
81.2736798876,1000.0,TestConstraints,0.0,150.35408122,36.4896958248,298.412636864,475.437441182,1000.0,95c8f391-4254-41d4-8fc1-cdd8eabd8b20,2.0,2.0,1020.0,1020.0,9633.33942699,248.698993373,550.0,50.0,70074.8071512,3.14793546317,2100.3998709,2000.0,3300.3998709,1.0,1000.0,250.0
57.8299264403,1000.0,TestConstraints,0.0,1130.41129826,41.2692179368,5247.59648966,6604.80578523,1000.0,20e8702b-cdee-437d-8582-17590f12d9fb,2.0,2.0,1020.0,1020.0,1057.28806635,366.525633037,550.0,50.0,182922.485919,9.86848268591,4612.41948997,2000.0,5812.41948997,1.0,1000.0,250.0
668.782237317,1000.0,TestConstraints,0.0,1105.21812863,69.2878069289,202.056242906,281.675783098,1000.0,219db483-5d2c-4190-8184-135726a692dc,2.0,2.0,1020.0,1020.0,3375.77566544,523.729963376,550.0,50.0,173747.359198,7.38246792932,2687.61810626,2000.0,3887.61810626,0.0,1000.0,250.0
785.522067102,1000.0,TestConstraints,0.0,1292.66744682,45.4776518786,109.409968552,169.926941073,1000.0,1b83626e-1068-44ed-90ed-81a71a3b64e6,2.0,2.0,1020.0,1020.0,4914.51334895,905.022616471,550.0,50.0,168471.103774,6.29949784951,3884.48114215,2000.0,5084.48114215,0.0,1000.0,250.0
167.60782923,1000.0,TestConstraints,0.0,244.13523284,32.8851063619,50.8375096524,105.322217932,1000.0,6fc74e02-e5d7-496a-bd2e-55b905cdf25b,2.0,2.0,1020.0,1020.0,2236.19209151,326.257596653,550.0,50.0,19864.0219438,5.97974288945,784.043110739,2000.0,1984.04311074,0.0,1000.0,250.0
