BatteryMass,canard_mass,CfgID,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
357.041993378,1000.0,TestOperatingCost,934.278940322,50.6894458373,141.382616965,260.705231739,1000.0,2763270b-6e2b-449c-b1b9-af0e69e865ab,2.0,2.0,1020.0,1020.0,2541.19201622,899.309982126,550.0,50.0,74140.7544351,9.19974419718,1642.64677411,2000.0,2842.64677411,0.0,1000.0,250.0
423.56379896,1000.0,TestOperatingCost,357.570454105,51.5951464438,1179.04387726,1834.32520023,1000.0,488fce30-d872-4058-b390-1a8797dfbdd3,2.0,2.0,1020.0,1020.0,1643.89774858,440.071462555,550.0,50.0,94176.4174185,8.08640952046,2005.29605805,2000.0,3205.29605805,1.0,1000.0,250.0
781.709080087,1000.0,TestOperatingCost,1054.14529432,37.8783649343,81.5312329929,146.86744089,1000.0,48b1a661-d4b7-4a85-b77d-f810ebcbb873,2.0,2.0,1020.0,1020.0,3217.27690813,884.689942393,550.0,50.0,104480.005328,6.61379202725,2938.30293915,2000.0,4138.30293915,0.0,1000.0,250.0
924.922301476,1000.0,TestOperatingCost,484.38820851,48.0947382901,75.7808010337,138.852422103,1000.0,2cfee994-0388-4e60-8332-76965bda53b4,2.0,2.0,1020.0,1020.0,9707.55306659,847.857034734,550.0,50.0,50620.6704418,6.34146321431,1232.51992716,2000.0,2432.51992716,0.0,1000.0,250.0
326.482945256,1000.0,TestOperatingCost,158.565382239,33.3555150937,271.067756031,737.600370881,1000.0,85c2d41c-6d17-41dc-9510-6a14d2bec0dc,2.0,2.0,1020.0,1020.0,2867.47017219,573.785518251,550.0,50.0,22380.1887678,9.88194511161,850.959171369,2000.0,2050.95917137,1.0,1000.0,250.0
605.691865673,1000.0,TestOperatingCost,87.4288295419,68.6804609522,31.3501738615,80.4267928475,1000.0,2f8aac37-5272-448f-809d-cd486e375f13,2.0,2.0,1020.0,1020.0,8568.80005912,167.600402326,550.0,50.0,20501.7630457,2.95925262886,478.509397891,2000.0,1678.50939789,1.0,1000.0,250.0
148.425679252,1000.0,TestOperatingCost,76.9209582502,66.5792726321,82.7125653838,296.941821822,1000.0,59fcbc21-9e08-4452-9a58-00f137f0f7e9,2.0,2.0,1020.0,1020.0,676.030955937,262.205171803,550.0,50.0,24444.817499,8.80928525471,547.153567959,2000.0,1747.15356796,1.0,1000.0,250.0
556.308434372,1000.0,TestOperatingCost,301.733899023,74.3359499603,552.833690346,734.95681754,1000.0,1dcbf905-13e1-46cf-b1ba-7f1049b66213,2.0,2.0,1020.0,1020.0,2619.98973476,2.47765915917,550.0,50.0,153530.547441,8.5617266693,2245.36067035,2000.0,3445.36067035,1.0,1000.0,250.0
165.323807981,1000.0,TestOperatingCost,110.19508839,61.8275161152,156.303641168,410.73675957,1000.0,98ea9dde-db56-4163-8ea1-cc3e15bc59b1,2.0,2.0,1020.0,1020.0,3981.819353,978.700089325,550.0,50.0,29951.9342252,9.08780414984,664.443434042,2000.0,1864.44343404,1.0,1000.0,250.0
88.858887634,1000.0,TestOperatingCost,1544.82670442,74.7254715373,296.665906007,430.213924013,1000.0,2861b235-0a3f-4a0f-a321-0b3ecf717e3e,2.0,2.0,1020.0,1020.0,7142.62066742,402.735248494,550.0,50.0,181038.046149,9.71726815729,2602.7086484,2000.0,3802.7086484,0.0,1000.0,250.0
141.203714431,1000.0,TestOperatingCost,214.588541555,70.200075705,391.768080655,487.397236076,1000.0,4bd93430-3d0f-4f5d-a362-edc5f0d5c2e7,2.0,2.0,1020.0,1020.0,4565.03635644,125.794627804,550.0,50.0,190645.785233,5.27816133512,2895.74899768,2000.0,4095.74899768,1.0,1000.0,250.0
269.669517304,1000.0,TestOperatingCost,472.728117248,43.903080658,998.181726578,1308.5558855,1000.0,99f51721-8144-4d76-8dd6-fe93ac84c6c0,2.0,2.0,1020.0,1020.0,272.019141407,372.862426066,550.0,50.0,174353.913037,8.21633169438,4151.3366448,2000.0,5351.3366448,1.0,1000.0,250.0
660.701466644,1000.0,TestOperatingCost,1497.22385972,32.2464306617,96.8976323146,182.689857523,1000.0,d9f17b7b-042e-4ff2-acc4-973c8f0928ce,2.0,2.0,1020.0,1020.0,5100.81969299,529.50606552,550.0,50.0,108850.138747,7.66678607111,3555.57169935,2000.0,4755.57169935,0.0,1000.0,250.0
368.036536347,1000.0,TestOperatingCost,90.8343023905,54.0065965337,94.4587706356,250.365411645,1000.0,ebb81039-10a9-4cb4-89ba-c04216c5f58d,2.0,2.0,1020.0,1020.0,665.78275275,12.519658724,550.0,50.0,33825.9500584,5.37731575082,806.329971327,2000.0,2006.32997133,1.0,1000.0,250.0
844.661177032,1000.0,TestOperatingCost,781.828937765,66.1977243385,157.840551695,194.035888634,1000.0,01227202-ecca-4c78-946d-32a4793a84de,2.0,2.0,1020.0,1020.0,1962.62860388,915.859759008,550.0,50.0,195298.093439,4.68969362037,3130.22367295,2000.0,4330.22367295,0.0,1000.0,250.0
786.240922037,1000.0,TestOperatingCost,197.059904052,57.981666393,36.0132315666,49.2197062972,1000.0,0aa67e2d-8443-4064-aed9-cf9e6223d981,2.0,2.0,1020.0,1020.0,4721.95614119,788.662363127,550.0,50.0,56961.5555642,1.14223615607,1162.40632096,2000.0,2362.40632096,0.0,1000.0,250.0
107.019537705,1000.0,TestOperatingCost,55.1651520349,36.4865186715,29.7659361042,61.0845078735,1000.0,d0938a25-6102-4e61-be76-b9d2b3b6ec41,2.0,2.0,1020.0,1020.0,3382.91471847,5.23178184557,550.0,50.0,32582.3046608,1.36808695267,1072.99571039,2000.0,2272.99571039,1.0,1000.0,250.0
565.176280482,1000.0,TestOperatingCost,214.4626233,58.9697899822,42.6685087578,52.1807227968,1000.0,b376343f-6691-46ef-abb7-e80d15e32741,2.0,2.0,1020.0,1020.0,154.120775834,606.27015945,550.0,50.0,79536.9407995,1.49312707069,1528.77436097,2000.0,2728.77436097,0.0,1000.0,250.0
317.401226793,1000.0,TestOperatingCost,599.329970922,65.7895387851,3378.74217727,4515.70823859,1000.0,aff6ae23-31ca-4961-b780-d9f8e56b11a6,2.0,2.0,1020.0,1020.0,8451.13563999,207.882778973,550.0,50.0,152112.746211,3.11612880897,2492.1114545,2000.0,3692.1114545,1.0,1000.0,250.0
862.819320095,1000.0,TestOperatingCost,288.031612692,48.9782468111,37.9380386618,64.7160822096,1000.0,70c63843-4803-4609-b4e5-7e7aea95ee18,2.0,2.0,1020.0,1020.0,3911.54604021,615.075863504,550.0,50.0,48664.9848418,3.77675830514,1173.60405915,2000.0,2373.60405915,0.0,1000.0,250.0
417.746357085,1000.0,TestOperatingCost,258.350441163,65.1726190151,480.182162419,607.857414341,1000.0,d5d8b06d-afeb-4536-b074-962d49638442,2.0,2.0,1020.0,1020.0,4761.28474536,204.171180148,550.0,50.0,184612.269273,4.66404252111,3012.66611137,2000.0,4212.66611137,1.0,1000.0,250.0
627.130892544,1000.0,TestOperatingCost,998.191595393,71.1170575356,198.2777929,286.264510089,1000.0,2c280fb4-070d-4ed8-aa86-bd87a5ce379d,2.0,2.0,1020.0,1020.0,5181.42186954,851.547655599,550.0,50.0,143760.989115,7.77308678418,2201.4698709,2000.0,3401.4698709,0.0,1000.0,250.0
729.634907396,1000.0,TestOperatingCost,185.351873623,48.1970378979,65.4955660161,97.4121539289,1000.0,bc777381-f3bd-4cad-8d42-2eb0f90ee1c9,2.0,2.0,1020.0,1020.0,3829.08494254,789.221736671,550.0,50.0,90477.3438776,1.60941286483,2057.23868154,2000.0,3257.23868154,1.0,1000.0,250.0
331.993996151,1000.0,TestOperatingCost,789.594166577,65.8019354128,160.160846725,251.590080014,1000.0,9c90913c-c8b0-4d51-b4ee-7ccef8b3d92a,2.0,2.0,1020.0,1020.0,8002.18046991,782.286020346,550.0,50.0,102781.886989,7.89480182836,1741.988813,2000.0,2941.988813,0.0,1000.0,250.0
608.14427755,1000.0,TestOperatingCost,97.6552082929,58.8448813962,60.2127221281,226.514697129,1000.0,76eff0d9-ade1-460e-9162-e4c90f2194ba,2.0,2.0,1020.0,1020.0,1513.41547207,70.0828361455,550.0,50.0,17453.0829454,6.73157498034,476.594751001,2000.0,1676.594751,1.0,1000.0,250.0
367.57722215,1000.0,TestOperatingCost,98.3830594209,60.1513544222,70.8243476081,133.951975799,1000.0,734f6e12-5035-4118-aca3-01f785c6812c,2.0,2.0,1020.0,1020.0,8117.85339078,197.066315618,550.0,50.0,50267.6692743,3.58261416535,1015.68640735,2000.0,2215.68640735,1.0,1000.0,250.0
757.201835939,1000.0,TestOperatingCost,323.823328664,64.2383524988,616.681784656,736.39130793,1000.0,7849ce57-9859-4ee0-ba5c-46589ca5d94d,2.0,2.0,1020.0,1020.0,4502.62551105,901.56654651,550.0,50.0,192369.4015,0.463720111818,3174.61916467,2000.0,4374.61916467,1.0,1000.0,250.0
558.461566205,1000.0,TestOperatingCost,305.842095002,57.0458747497,516.398347208,740.832737707,1000.0,91a89970-7461-4f67-abb5-b47d8a927770,2.0,2.0,1020.0,1020.0,8514.27009657,348.85769794,550.0,50.0,119064.933819,7.6184534519,2267.17868454,2000.0,3467.17868454,1.0,1000.0,250.0
151.150992581,1000.0,TestOperatingCost,151.965338184,46.8360554506,221.834364305,361.967894506,1000.0,2728af38-d27d-479d-b9fe-2c4edc242782,2.0,2.0,1020.0,1020.0,5642.5011201,286.647894478,550.0,50.0,77266.5569747,5.51105851054,1829.72383416,2000.0,3029.72383416,1.0,1000.0,250.0
391.229269185,1000.0,TestOperatingCost,500.222117384,48.3463736428,64.8827401793,89.0764007964,1000.0,8679f1d6-3742-40e8-9499-9976e9f3d49c,2.0,2.0,1020.0,1020.0,1334.01644383,67.9492465292,550.0,50.0,137196.41293,3.61385052234,3017.78084254,2000.0,4217.78084254,0.0,1000.0,250.0
336.549830036,1000.0,TestOperatingCost,547.006245244,53.4458068069,89.0528657613,109.510028764,1000.0,a5338ebb-ec29-4daa-9a3a-deba3107f9ec,2.0,2.0,1020.0,1020.0,2275.1825989,761.774292324,550.0,50.0,174517.241256,3.15493215916,3445.31212986,2000.0,4645.31212986,0.0,1000.0,250.0
601.221701816,1000.0,TestOperatingCost,243.619390997,53.4341263316,50.8670735019,71.6159765355,1000.0,ef2bc90e-2c95-4099-ae81-5b1106b121d7,2.0,2.0,1020.0,1020.0,9552.4340603,46.4392201422,550.0,50.0,75130.6007514,2.33120905266,1586.04153019,2000.0,2786.04153019,0.0,1000.0,250.0
594.150656101,1000.0,TestOperatingCost,96.1818436873,56.7527721039,53.9321168598,222.012122565,1000.0,fa6ae673-c3be-43ec-8bac-ab8977f7ca51,2.0,2.0,1020.0,1020.0,5359.3518149,225.91680344,550.0,50.0,13830.8711153,6.98479971162,423.703886217,2000.0,1623.70388622,1.0,1000.0,250.0
124.845627279,1000.0,TestOperatingCost,123.822983779,42.2096294841,81.9007451021,127.133361439,1000.0,cdda324f-e004-4b0b-a4c3-dc5cccdee765,2.0,2.0,1020.0,1020.0,6005.44541757,530.951546228,550.0,50.0,79698.9316128,2.58185929066,2068.1694198,2000.0,3268.1694198,1.0,1000.0,250.0
726.225336962,1000.0,TestOperatingCost,238.530982373,65.8640010635,202.189371841,283.386702018,1000.0,b7dd168b-540e-4579-8b19-6184c0bcd0e4,2.0,2.0,1020.0,1020.0,1005.68902088,587.839844962,550.0,50.0,143016.854239,5.26341472608,2351.3963915,2000.0,3551.3963915,1.0,1000.0,250.0
942.123592087,1000.0,TestOperatingCost,354.978231766,51.9261440269,44.9581854215,63.9652287696,1000.0,a4c140cb-ca37-4d92-93a5-e8c6bfabb9ec,2.0,2.0,1020.0,1020.0,1943.45117762,993.839981596,550.0,50.0,81026.7577826,2.99140803077,1740.42316065,2000.0,2940.42316065,0.0,1000.0,250.0
412.726446022,1000.0,TestOperatingCost,365.500653946,51.6492341496,63.5655542694,82.4436801121,1000.0,3090af39-7855-4073-93a5-583b85392a8e,2.0,2.0,1020.0,1020.0,6495.05399409,785.643795332,550.0,50.0,116364.568338,2.57008293288,2432.97761436,2000.0,3632.97761436,0.0,1000.0,250.0
912.288539109,1000.0,TestOperatingCost,265.049084188,55.2944386604,317.582803283,486.057196816,1000.0,1e208800-70be-46e3-b4bd-94f96eefd789,2.0,2.0,1020.0,1020.0,7018.76356304,498.142257059,550.0,50.0,95763.5682257,6.01139242856,1911.88426442,2000.0,3111.88426442,1.0,1000.0,250.0
517.060434403,1000.0,TestOperatingCost,739.797794829,33.5026227345,76.2805883714,148.779427298,1000.0,932888ca-1993-4e72-8918-4e25ff765418,2.0,2.0,1020.0,1020.0,5927.64447736,273.111867174,550.0,50.0,60497.4151989,6.9648142966,1985.75161767,2000.0,3185.75161767,0.0,1000.0,250.0
277.6893202,1000.0,TestOperatingCost,223.476529464,76.6966876821,156.237581428,184.478024577,1000.0,77506cd3-95a1-4cc3-b14d-7d285311db86,2.0,2.0,1020.0,1020.0,7130.69864412,632.572904056,550.0,50.0,137363.724317,0.592031990185,1970.99943515,2000.0,3170.99943515,0.0,1000.0,250.0
379.571686042,1000.0,TestOperatingCost,1811.41683324,68.0857100185,278.602148322,412.464763841,1000.0,351e53f6-2861-4fc2-954d-1f791a489ef2,2.0,2.0,1020.0,1020.0,7550.81676167,355.205003721,550.0,50.0,192954.509028,9.72472981118,3013.99422545,2000.0,4213.99422545,0.0,1000.0,250.0
138.26094923,1000.0,TestOperatingCost,273.285904248,32.5011606333,259.343994222,342.930490789,1000.0,101a1635-8700-4005-8109-456ffd32f54f,2.0,2.0,1020.0,1020.0,9707.54061277,976.935203134,550.0,50.0,115149.753159,3.12557341712,3722.94280315,2000.0,4922.94280315,1.0,1000.0,250.0
291.351636124,1000.0,TestOperatingCost,402.21639797,53.2432021991,853.473855466,1132.24862435,1000.0,737da86b-d57d-4f30-b4f4-6dd8fd20ced1,2.0,2.0,1020.0,1020.0,7303.37814108,356.834933872,550.0,50.0,159147.654917,8.12166738772,3169.06993464,2000.0,4369.06993464,1.0,1000.0,250.0
923.529312576,1000.0,TestOperatingCost,372.415224068,60.7538223752,73.1690382538,100.384386388,1000.0,bf72938c-191e-4a14-9619-d05f8d12cd90,2.0,2.0,1020.0,1020.0,6546.40539596,715.146082247,550.0,50.0,87035.5122452,3.68138213505,1612.59319072,2000.0,2812.59319072,0.0,1000.0,250.0
79.4776946667,1000.0,TestOperatingCost,365.285730203,52.3885633329,85.486890222,101.059484927,1000.0,0ed6374e-1a34-4636-9ef3-10259a429b9a,2.0,2.0,1020.0,1020.0,5503.08016746,123.381819231,550.0,50.0,170165.908341,2.05449409792,3428.14993035,2000.0,4628.14993035,0.0,1000.0,250.0
162.069391242,1000.0,TestOperatingCost,1418.92190146,63.9173318612,216.654208187,307.981486785,1000.0,2c566811-5e63-4518-bbac-695c73f53b4d,2.0,2.0,1020.0,1020.0,5813.61707246,681.289800342,550.0,50.0,197971.307674,7.92460539981,3277.30243596,2000.0,4477.30243596,0.0,1000.0,250.0
382.145093248,1000.0,TestOperatingCost,163.274334173,48.5015329427,46.0537881567,65.5527608654,1000.0,03614b8a-abc9-400a-a796-48018e3810fc,2.0,2.0,1020.0,1020.0,197.786137113,579.327903592,550.0,50.0,128743.822207,1.92819640003,2834.42789939,2000.0,4034.42789939,1.0,1000.0,250.0
76.3183390435,1000.0,TestOperatingCost,590.057073523,38.4636948505,1623.45528679,2006.74698555,1000.0,f07bf813-821d-4080-a76e-defac2b1f16a,2.0,2.0,1020.0,1020.0,2302.55549423,324.995987352,550.0,50.0,192987.007752,7.79228076785,5197.38089651,2000.0,6397.38089651,1.0,1000.0,250.0
958.880582416,1000.0,TestOperatingCost,517.354426906,67.8959261901,137.38598627,251.118708879,1000.0,5bea43ec-0dc2-4e91-80e5-c30737984240,2.0,2.0,1020.0,1020.0,3147.04435932,59.1061772132,550.0,50.0,43130.3550921,8.96117643702,815.242164182,2000.0,2015.24216418,0.0,1000.0,250.0
517.733022879,1000.0,TestOperatingCost,462.756636904,71.28719571,1261.04187274,1605.27685152,1000.0,58eac49d-c8be-474f-81e0-fb72216ed718,2.0,2.0,1020.0,1020.0,2564.49190689,988.537395193,550.0,50.0,191657.345333,7.54345388587,2868.52412309,2000.0,4068.52412309,1.0,1000.0,250.0
325.360410098,1000.0,TestOperatingCost,146.829197973,57.0405294953,226.606599221,400.241508505,1000.0,6751e3f4-99f9-4a73-8977-73b1b9de26c1,2.0,2.0,1020.0,1020.0,1693.75196544,832.906061168,550.0,50.0,68098.2123167,4.7318607269,1373.85659494,2000.0,2573.85659494,1.0,1000.0,250.0
423.313246325,1000.0,TestOperatingCost,108.568172899,76.4923642393,212.491612161,335.435316732,1000.0,c279e714-0aa6-4430-b71f-ad241cf15eac,2.0,2.0,1020.0,1020.0,5613.01657996,777.81468587,550.0,50.0,40707.6955599,0.624873580855,712.179858274,2000.0,1912.17985827,1.0,1000.0,250.0
864.774070361,1000.0,TestOperatingCost,571.818951841,61.3157506657,1557.83278813,2008.68614134,1000.0,1e113ec2-a708-4179-8dd1-c9d6dc64d6b4,2.0,2.0,1020.0,1020.0,6834.62835723,712.27321295,550.0,50.0,179626.055472,7.90466401001,3109.52550563,2000.0,4309.52550563,1.0,1000.0,250.0
678.70132511,1000.0,TestOperatingCost,364.487193968,45.2768917582,709.328374561,953.171662237,1000.0,9fa2a447-aedb-4a85-83e2-26c54b8ab9bd,2.0,2.0,1020.0,1020.0,3405.36174195,615.638707255,550.0,50.0,141919.40479,5.09864696996,3314.47763924,2000.0,4514.47763924,1.0,1000.0,250.0
328.055383372,1000.0,TestOperatingCost,763.708067921,76.8426786627,236.790812662,287.420695289,1000.0,223a8f5d-0270-409e-a842-f6fdf2d50d19,2.0,2.0,1020.0,1020.0,7107.65411286,552.178560802,550.0,50.0,194393.090371,5.61423388124,2709.75421672,2000.0,3909.75421672,0.0,1000.0,250.0
674.299862462,1000.0,TestOperatingCost,95.9427643959,30.650124806,43.2618702184,183.773391155,1000.0,18bb86d2-3be4-4d35-a67c-1123c54370d4,2.0,2.0,1020.0,1020.0,1514.70747224,4.32309539017,550.0,50.0,10364.7379198,4.76091907908,518.162992333,2000.0,1718.16299233,1.0,1000.0,250.0
526.226213551,1000.0,TestOperatingCost,2030.59079476,50.2526698319,185.618618985,311.683026956,1000.0,b29c48de-5f4a-4100-90dd-7637167b54b1,2.0,2.0,1020.0,1020.0,4144.48577464,754.581281718,550.0,50.0,167155.641889,9.45586217046,3506.30370582,2000.0,4706.30370582,0.0,1000.0,250.0
587.413739841,1000.0,TestOperatingCost,119.084176581,59.1605328715,54.5819870453,97.0273581003,1000.0,09556d7d-068b-40f2-949a-c27cb395c8d9,2.0,2.0,1020.0,1020.0,5147.68700199,622.866598807,550.0,50.0,54171.3250547,1.58146806126,1095.66661802,2000.0,2295.66661802,1.0,1000.0,250.0
253.576442064,1000.0,TestOperatingCost,86.8389032759,72.9384827159,110.445750386,220.920824192,1000.0,6c2741f7-366a-4ee8-bc01-22741f6272ff,2.0,2.0,1020.0,1020.0,8161.48856294,285.482675185,550.0,50.0,42777.0108064,4.58000630104,766.48067815,2000.0,1966.48067815,1.0,1000.0,250.0
258.4443642,1000.0,TestOperatingCost,156.113812062,59.5973043798,374.704508878,817.250546013,1000.0,caf0f400-5d65-42b3-834f-685deb56b4d4,2.0,2.0,1020.0,1020.0,5936.37361635,236.261058735,550.0,50.0,43085.3082909,8.65672774449,902.940554765,2000.0,2102.94055476,1.0,1000.0,250.0
60.0855555986,1000.0,TestOperatingCost,1356.14050121,43.3947277003,117.591120107,193.746308937,1000.0,c6cc46ba-69d1-4f20-abc8-1d93df38c321,2.0,2.0,1020.0,1020.0,5954.041378,227.288421101,550.0,50.0,157177.852574,7.16059678172,3802.04951855,2000.0,5002.04951855,0.0,1000.0,250.0
234.609687532,1000.0,TestOperatingCost,354.752401157,52.7422409986,740.868028901,933.622882334,1000.0,5d68b3ee-1d66-408a-b88f-992ef0f1b62d,2.0,2.0,1020.0,1020.0,2221.1628128,322.075663575,550.0,50.0,199582.347042,6.20113163288,3964.10820745,2000.0,5164.10820745,1.0,1000.0,250.0
725.790814925,1000.0,TestOperatingCost,554.607280777,67.8401790038,133.567583587,159.830790666,1000.0,4e5086c8-fc46-4942-bc81-ef12542e74a7,2.0,2.0,1020.0,1020.0,1346.93301921,881.132726211,550.0,50.0,167565.658473,3.82405075044,2650.00613697,2000.0,3850.00613697,0.0,1000.0,250.0
675.024877601,1000.0,TestOperatingCost,124.247087498,58.2345678039,224.820984926,490.580315431,1000.0,f4986e5c-020f-4262-942a-1f5ef966b3a6,2.0,2.0,1020.0,1020.0,5771.77093491,320.436786459,550.0,50.0,27675.380092,0.315761949858,655.239726775,2000.0,1855.23972678,1.0,1000.0,250.0
978.454792069,1000.0,TestOperatingCost,502.65641888,61.066506429,1875.18640323,2249.86837453,1000.0,0bfc27df-78dc-4cf2-ab5b-08a17b99ca87,2.0,2.0,1020.0,1020.0,8702.9552095,408.237495495,550.0,50.0,182921.128562,0.414226568655,3175.44118796,2000.0,4375.44118796,1.0,1000.0,250.0
745.989164681,1000.0,TestOperatingCost,379.51828243,35.732440148,911.702744337,1214.97975662,1000.0,446a7bec-c3d9-42bd-8db7-af3a91db916a,2.0,2.0,1020.0,1020.0,3888.76688222,326.185165009,550.0,50.0,127614.738634,3.62223845106,3751.3972543,2000.0,4951.3972543,1.0,1000.0,250.0
519.154024515,1000.0,TestOperatingCost,255.009194662,38.8796600356,346.437745322,498.271678834,1000.0,afca246f-aef7-4306-96ab-78024cd15d8b,2.0,2.0,1020.0,1020.0,7208.77182555,914.633867288,550.0,50.0,99550.3884774,2.42143071201,2740.47476718,2000.0,3940.47476718,1.0,1000.0,250.0
60.1309649912,1000.0,TestOperatingCost,569.423933062,61.1549407338,2285.31354738,3194.52633516,1000.0,ab5686ea-bd9b-4717-bc00-a109e2cd2411,2.0,2.0,1020.0,1020.0,321.987714631,651.127602386,550.0,50.0,191712.198206,8.06230468017,3314.86033844,2000.0,4514.86033844,1.0,1000.0,250.0
271.796347645,1000.0,TestOperatingCost,124.090620203,40.1308171828,334.979236836,866.043255256,1000.0,ebfe3184-836f-40fe-b2b8-30478a9f4336,2.0,2.0,1020.0,1020.0,8135.98921346,146.186495825,550.0,50.0,28224.3390384,4.95148025443,883.308355517,2000.0,2083.30835552,1.0,1000.0,250.0
691.909602229,1000.0,TestOperatingCost,378.013173048,62.0371698051,1193.93624946,1616.26319648,1000.0,1c382d5d-b68a-4f8c-bf08-9f4f786ad388,2.0,2.0,1020.0,1020.0,1655.29360597,353.309043515,550.0,50.0,155659.933885,5.3056161862,2689.13983301,2000.0,3889.13983301,1.0,1000.0,250.0
927.132119801,1000.0,TestOperatingCost,169.097301776,78.8098045527,59.13244196,73.4404027729,1000.0,95ee4556-0262-427a-989a-a54b3af6f61f,2.0,2.0,1020.0,1020.0,4889.87965288,79.9529682301,550.0,50.0,53969.6094017,0.921098761161,864.808314245,2000.0,2064.80831424,0.0,1000.0,250.0
329.900778125,1000.0,TestOperatingCost,132.434082171,78.1260490726,131.938431752,189.225864708,1000.0,8747d6fe-7b63-44b7-b35f-5511b272e80d,2.0,2.0,1020.0,1020.0,2252.27539414,847.767305013,550.0,50.0,98099.7050846,3.78977571115,1435.65936393,2000.0,2635.65936393,1.0,1000.0,250.0
728.18546283,1000.0,TestOperatingCost,351.181838756,57.8090350068,492.505708559,668.767944749,1000.0,10629331-f042-41ec-ac3b-a66b1d9fb8fa,2.0,2.0,1020.0,1020.0,679.32568421,837.138436989,550.0,50.0,172482.045551,5.80765019871,3163.65204558,2000.0,4363.65204558,1.0,1000.0,250.0
236.688250441,1000.0,TestOperatingCost,776.726715882,53.2092915256,103.787361693,134.648135593,1000.0,a91e1a05-8e35-4c3d-a5f8-695fc6ebb299,2.0,2.0,1020.0,1020.0,206.34046785,918.709539008,550.0,50.0,195316.894963,4.28059178683,3850.72910319,2000.0,5050.72910319,0.0,1000.0,250.0
247.543725174,1000.0,TestOperatingCost,380.956210456,30.8806153415,29.8472283578,59.0293671824,1000.0,d262c84c-905c-47b9-b08e-1f20bcd27e12,2.0,2.0,1020.0,1020.0,310.405654899,902.890956193,550.0,50.0,52636.4287231,4.12800101842,1884.51359667,2000.0,3084.51359667,0.0,1000.0,250.0
433.570064638,1000.0,TestOperatingCost,632.563334323,55.6424876487,102.403418501,147.843711588,1000.0,5118b7e1-343e-4aa5-84e5-8942c1cbfefa,2.0,2.0,1020.0,1020.0,6495.80825342,468.440551799,550.0,50.0,124923.415991,5.2668466234,2425.10839235,2000.0,3625.10839235,0.0,1000.0,250.0
139.462688469,1000.0,TestOperatingCost,1206.51788501,68.4066393725,219.85288271,329.513444355,1000.0,d7ddb7fb-daaa-4819-a143-9403539d5bc5,2.0,2.0,1020.0,1020.0,7087.26133668,848.23579367,550.0,50.0,149250.397055,8.73901268388,2361.81156718,2000.0,3561.81156718,0.0,1000.0,250.0
388.611911171,1000.0,TestOperatingCost,232.319365987,62.7636451694,66.2031589703,115.122678412,1000.0,1d6b187a-3ccd-4a9b-b9ff-e6276b3fb0de,2.0,2.0,1020.0,1020.0,9807.95826399,46.6488613767,550.0,50.0,36513.182139,5.40873952705,761.756875983,2000.0,1961.75687598,0.0,1000.0,250.0
585.017310208,1000.0,TestOperatingCost,306.130620868,53.4999983338,371.322402499,512.571083812,1000.0,4a627125-1f99-45fd-9a82-a277cc5d997e,2.0,2.0,1020.0,1020.0,7156.55660219,712.115925155,550.0,50.0,134499.485173,6.21135905036,2694.00914694,2000.0,3894.00914694,1.0,1000.0,250.0
803.856054803,1000.0,TestOperatingCost,362.713697253,57.1703239327,89.311246602,107.965845986,1000.0,11418a88-204d-4a32-a182-93b0631ce2f5,2.0,2.0,1020.0,1020.0,8597.4103897,529.122776054,550.0,50.0,134874.176994,1.72805224233,2539.16412075,2000.0,3739.16412075,0.0,1000.0,250.0
82.6819260455,1000.0,TestOperatingCost,99.3076165546,54.9844069545,106.324285577,187.741842707,1000.0,e11b82e2-0f73-4dee-8fda-a03a69633d82,2.0,2.0,1020.0,1020.0,7418.87154953,431.02203276,550.0,50.0,62690.2789049,4.34420961227,1320.14649566,2000.0,2520.14649566,1.0,1000.0,250.0
775.041144417,1000.0,TestOperatingCost,1584.72745485,34.0459407117,85.1157841091,137.074155959,1000.0,ee8a73e8-c8cd-49ac-9e58-6b1ea38c9495,2.0,2.0,1020.0,1020.0,9709.12952718,438.094078881,550.0,50.0,189437.273892,5.62578544693,5744.16623925,2000.0,6944.16623925,0.0,1000.0,250.0
512.775900078,1000.0,TestOperatingCost,262.786739214,52.6326683839,279.063653715,358.07040168,1000.0,9e1b2edb-affb-4d76-86e1-44ff3f618cbb,2.0,2.0,1020.0,1020.0,8780.38822882,557.107866031,550.0,50.0,174027.435632,1.55546301548,3486.45283576,2000.0,4686.45283576,1.0,1000.0,250.0
397.382147196,1000.0,TestOperatingCost,197.429724996,65.8650530016,292.675829882,351.803188453,1000.0,381ad87a-3807-4749-8e62-add331c66027,2.0,2.0,1020.0,1020.0,2299.54068535,439.324342995,550.0,50.0,186925.614045,0.344671826621,3018.00901278,2000.0,4218.00901278,1.0,1000.0,250.0
976.111107907,1000.0,TestOperatingCost,435.538219479,40.2216225713,34.6014427989,42.6526497017,1000.0,baad8d56-9b40-4a27-b0ee-d00cd4af7b5c,2.0,2.0,1020.0,1020.0,1162.40116784,790.533747752,550.0,50.0,136799.522517,0.608497493945,3581.14380702,2000.0,4781.14380702,0.0,1000.0,250.0
