CfgID,CruiseSpeed,ENominal,EReserve,GUID,MaxTakeoffMass,Range,RotorRadius,tNominal,tReserve,Vehicle
TestMissions,32.1830579122,1159.43823037,1455.55183473,25184f85-181d-4380-b0a1-248b0959a761,8263.14462157,159552.270697,7.59356297069,5137.647938,6337.647938,1.0
TestMissions,37.5173954997,62.5969793619,109.36184731,a2ffbf8f-ea94-4e23-a6e4-f8a5531329e8,8272.90910098,95187.3693465,5.30579803007,2717.15291477,3917.15291477,0.0
TestMissions,33.1100474498,9.80003669786,20.8636187716,c68a4db1-4d7e-4145-85c8-5f5eeac6cd92,3254.26835378,33227.8538692,1.20884812854,1183.55802629,2383.55802629,0.0
TestMissions,64.7472755644,1965.84293646,2533.59556919,85491018-9074-48c1-bdc8-c8b3e1ce2f82,9003.48023119,178800.807592,9.26452796719,2941.51862814,4141.51862814,1.0
TestMissions,74.718075857,119.453900742,138.648227512,b04915b6-92ac-454d-8837-7d1c1684b36f,2773.95099042,125505.504401,2.96824839276,1859.72077655,3059.72077655,0.0
TestMissions,79.5727617865,44.1064357128,57.1780159759,eff87b64-3778-4306-8dc1-c840fb0f623c,1044.1333089,40615.8074919,2.16546232066,690.423498947,1890.42349895,0.0
TestMissions,50.9797328578,97.8707274895,128.390903326,a9bda0ff-b938-4f27-aaa8-dd90b6ac21d1,7474.17653397,168233.792379,3.97079299557,3480.01321992,4680.01321992,0.0
TestMissions,46.1779412314,108.429173657,426.377349505,e6eaabf8-3964-44b8-b8ff-6ef0dc4aa124,2983.57342504,15047.5336759,8.22557244252,505.85977795,1705.85977795,1.0
TestMissions,72.2720012618,221.233132828,374.681100289,d5aa6ed1-b5c3-452a-84a1-5e482e6f82c5,519.606779723,117238.603263,7.23238020902,1802.18564888,3002.18564888,1.0
TestMissions,57.5757675081,177.416850255,259.919728066,282b7b0f-e00c-4b61-b7b6-f252541c8484,8130.4968498,179366.09237,7.45087212092,3295.30527744,4495.30527744,0.0
TestMissions,47.3121333879,124.087977737,405.814765795,f8fdf21d-ba33-4aed-9c07-c2e42a6ad7a2,394.908921813,22730.9118874,8.26871075933,660.445717825,1860.44571783,1.0
TestMissions,44.9100295633,28.2678676077,55.5006910618,2ea1bdf0-9ead-40a7-b0d8-18a500a45f4c,9192.91918348,26663.0964875,3.48914941036,773.700265772,1973.70026577,0.0
TestMissions,70.1793080283,198.434645221,301.438521124,e4b904e5-d902-435a-bd36-6b961b5e6a58,5816.50248823,88646.8824161,5.95205170405,1443.14842518,2643.14842518,1.0
TestMissions,76.7146589488,216.529622927,271.445822958,1e04a68e-3497-46b5-b7d4-dc9018175508,7956.98300972,120752.22096,1.85249540322,1754.04363931,2954.04363931,1.0
TestMissions,44.4912858368,76.6718715789,114.534372233,b6b734e6-86de-4707-9269-558f8e024ab6,2941.23955903,150288.777046,4.79715966846,3557.9373695,4757.9373695,0.0
TestMissions,58.4819968294,1117.24084251,1555.38688178,e811b9aa-da22-4bf6-b31b-00114af20716,7473.21415503,132386.01394,7.38684624741,2443.70543273,3643.70543273,1.0
TestMissions,42.1939259582,163.432921754,282.481298775,d68a5d49-030d-41f9-ae04-b8e5764ce51f,953.084079585,195829.289577,9.2034462955,4821.17251784,6021.17251784,0.0
TestMissions,58.9457978496,342.493742928,1141.73604673,e601d672-08d7-4a3a-9161-ee81579acce6,4663.27904125,21937.0240883,6.03954745255,552.155859936,1752.15585994,1.0
TestMissions,62.9256281163,3127.98649126,5158.16749923,a5f4f673-1ab8-4f37-8d49-6fffc2a075f1,6209.19174911,80124.6441396,9.96926029143,1453.3229137,2653.3229137,1.0
TestMissions,65.6662239226,123.366333305,139.79485827,e954dd4a-dc05-43ad-a015-6518a954c5a4,1542.15347347,177438.464273,2.66487454886,2882.12681152,4082.12681152,0.0
TestMissions,55.2638073383,51.6032508275,93.0441705241,04473646-46c3-407f-8506-290b3c91dfbc,7795.23453815,34685.5981955,4.91968201513,807.636781939,2007.63678194,0.0
TestMissions,49.6240451879,139.133198498,183.033228429,a31465dc-5fab-4f65-8503-564b783465d7,5540.30080655,147796.35705,1.47519475475,3158.32142645,4358.32142645,1.0
TestMissions,59.6043811472,44.9769754969,59.010483683,bcc1326e-6c40-4baf-8329-475992364b64,5388.51636202,67111.780576,1.36770290143,1305.9538189,2505.9538189,0.0
TestMissions,37.0447076541,11.6478424034,22.4456920034,9a42de4b-1654-4b82-b980-550117633637,481.029381479,37494.0427739,1.76691260203,1192.12953613,2392.12953613,0.0
TestMissions,42.1325864154,43.5256963852,70.9979640419,322fcd9b-366e-4dfd-91f7-c12e6a23af96,792.991711238,87661.7509911,3.95721057941,2260.61641711,3460.61641711,0.0
TestMissions,48.2525462278,413.797867073,527.335588561,caab8b82-7f8a-4d3a-912d-662fbed95ce0,5272.49106874,177975.370442,1.68600690992,3868.41407045,5068.41407045,1.0
TestMissions,65.7919922306,1003.32032596,1882.75256429,34369ebe-1a54-4640-8186-ea2b2eb97a46,6019.81000727,58351.4541767,6.14392709368,1066.90815095,2266.90815095,1.0
TestMissions,45.5740656618,1258.69088268,1776.70433046,f16a9aed-ccbe-4a6c-ae3f-76a9dbf9e9b0,8093.14898825,118354.506985,3.95705483842,2776.97056355,3976.97056355,1.0
TestMissions,78.640263959,187.320495984,299.655652327,a0617798-85b1-42b2-ba91-a375a0992eaf,3340.40190375,85543.1851033,8.90000481491,1267.77845847,2467.77845847,0.0
TestMissions,56.8389661962,115.768345465,150.796281548,dba11456-5d8a-49d5-8642-585fd84f6fe6,3425.59178113,147659.892894,1.75335518302,2777.86380323,3977.86380323,1.0
TestMissions,73.5023863243,220.692901578,323.204771837,0bceed3a-e1ce-4e24-b173-c8199e89f3fe,5976.65072743,141237.974672,8.43937333574,2101.54271086,3301.54271086,0.0
TestMissions,50.9234410699,91.6125114235,113.68566441,394d346d-2864-44fc-ad05-3f36894d49c9,9555.8999607,163355.839451,2.66033894802,3387.87118897,4587.87118897,0.0
TestMissions,58.2553054346,60.2070319031,80.5196813267,cdc51340-a7fb-40b0-a9db-02f66840ac60,9247.44708629,80180.042491,2.30111460306,1556.35605706,2756.35605706,0.0
TestMissions,65.2880864729,406.018631928,540.41527681,0900d109-ac75-45ff-9100-1a2867ba5a1c,7168.75203315,149626.139354,6.55627795331,2471.78319411,3671.78319411,1.0
TestMissions,40.8219532048,120.009040978,224.731775565,c4b7acc2-d1d5-4aad-ba2e-0a9884a4017c,2678.33058212,87365.2811504,8.57867792672,2320.15436038,3520.15436038,0.0
TestMissions,33.0167327815,67.9436491681,139.375616688,fd15da66-cbdb-44f3-b2f8-f0917d6810bc,3377.03649508,21247.8935333,6.95083351104,823.549247404,2023.5492474,0.0
TestMissions,40.9539062288,295.222628641,458.227073545,40a80bd7-9a62-4a30-b748-e8d9c18dbd40,9213.78608117,82815.6733206,3.94544100528,2202.16786984,3402.16786984,1.0
TestMissions,55.5695397077,323.685808296,551.113639112,3e75ed9d-3ba6-4474-a075-e561ee773947,4861.3770519,72251.2899751,5.48211355125,1480.19594107,2680.19594107,1.0
TestMissions,74.0004446879,275.598783885,392.212936811,51e3fdd4-ae1e-4ff5-9069-fcebeb63a581,5259.93583589,187399.71205,9.05780173225,2712.4133232,3912.4133232,0.0
TestMissions,79.7493391205,150.921624437,255.096828402,29721bd7-3afa-4fd8-824b-048ed84e2d12,8168.16015826,49807.8176694,8.48236631607,804.554613476,2004.55461348,0.0
TestMissions,65.5208910319,148.891913053,236.966587784,98d981a7-a4e8-4df8-8d08-f1e545ddc5a8,1641.76723984,105731.107844,7.82472976801,1793.70070185,2993.70070185,0.0
TestMissions,41.2923459614,21.8221923286,47.289933478,b4349a9c-77a3-4c8e-aaf7-3e6d26dd2f20,409.194474573,11939.4722709,3.77111116423,469.144924874,1669.14492487,0.0
TestMissions,39.2292825873,662.144584087,1363.96106307,e2c31d97-9edf-454b-b4e9-e13bfc414274,2928.27005786,42274.282074,3.22447311513,1257.62057539,2457.62057539,1.0
TestMissions,48.7482262373,78.0090868849,123.352563563,28982875-f9c7-40b1-961b-a6ab99a7f9fe,442.183694948,114253.304443,5.40428816243,2523.74280383,3723.74280383,0.0
TestMissions,38.4204696702,2796.17524401,3747.80000277,1cc96dfa-03b4-4cf0-ba66-592e10c76fe7,5331.37596249,130489.810438,3.87120170233,3576.36166759,4776.36166759,1.0
TestMissions,46.443250401,98.4926051426,168.980942188,a09b650c-c8d6-4abf-84ba-7c1eb6322478,358.634884421,111119.163365,6.94120747674,2572.57938248,3772.57938248,0.0
TestMissions,61.735759304,93.6531021887,150.635718354,459c405d-3162-430d-9064-c5605ea4f0c2,2363.95161109,75445.1354906,6.1332654213,1402.06540166,2602.06540166,0.0
TestMissions,49.3205186158,1544.20066537,2065.20175946,e29b01c5-c168-4810-a17d-7c5f582e95ba,8908.73511729,149942.232463,6.80141209613,3220.15928201,4420.15928201,1.0
TestMissions,38.6742732099,66.7882383555,111.786686717,1e922ff3-ac11-43da-bc83-a63faa456bb8,7696.25306449,113443.018234,5.19541488793,3113.29412084,4313.29412084,0.0
TestMissions,63.3961122949,189.6701648,244.94545843,ed8c1aef-af80-4076-8da7-3a237947ce93,8055.48987595,158996.595784,3.16279217145,2687.98653149,3887.98653149,1.0
TestMissions,69.0595306242,470.020767608,584.909176379,11df7740-607f-4175-a767-e628993e63d9,5389.25566161,195442.71325,5.89823232914,3010.06141923,4210.06141923,1.0
TestMissions,65.5940881973,93.3610103455,146.362751397,3d512b78-ee60-484e-9c98-6702cdf4b0d5,8942.17018824,64213.2024925,5.72091285463,1158.94801585,2358.94801585,0.0
TestMissions,61.1787309597,170.712877594,226.33658424,3a2e82b1-ce87-4c01-8956-900d76fb60b2,8275.57321866,144931.091851,2.03357099052,2548.97839458,3748.97839458,1.0
TestMissions,78.6574183622,337.842219557,431.042384573,f6b844b8-3ac8-48e0-8108-8e963383dbbc,1447.70395691,197904.679902,6.17347806662,2696.03324928,3896.03324928,1.0
TestMissions,72.3195843254,128.268990832,159.75163036,015e0795-acfe-4ff2-b56a-0dcf6818c719,6972.42568199,118686.811478,4.09254382315,1821.14344109,3021.14344109,0.0
TestMissions,63.5306379131,117.276964669,135.791752838,572b3cb5-37bf-479d-8af3-86eea52ed2aa,2237.22376047,173139.072474,2.91121362619,2905.28465259,4105.28465259,0.0
TestMissions,31.0656114778,754.798610061,1003.03683177,4a1c166b-2f6e-4c6f-9a1f-36ffa0f15d62,3630.33913448,117115.403045,3.98291287492,3949.93715795,5149.93715795,1.0
TestMissions,61.3060511536,389.966027288,732.986874046,cf0c92ca-7d67-4ef5-9ddf-cc5932a5ea54,6795.82393388,57763.4224405,5.92204837514,1122.214045,2322.214045,1.0
TestMissions,64.0778134259,38.8841836951,120.347525749,5c38a7b5-2867-4ca2-9581-a6896faa229c,896.830936152,26669.624136,2.95580261745,596.206838376,1796.20683838,1.0
TestMissions,42.8527113263,2844.51599174,3582.76613827,f381361d-97df-4a5a-94af-7b63d23c4532,5900.43740576,184055.603102,7.55532282753,4475.07486005,5675.07486005,1.0
TestMissions,73.1001741516,668.856688483,1256.40683135,a57254b1-128b-436f-b076-319f705e70c6,125.428146876,103073.170178,9.56749483667,1590.02632858,2790.02632858,1.0
TestMissions,40.1868922809,60.8825872931,123.117384129,8674b87d-4a3c-4f83-852d-8cb1416c8900,3941.34734483,22988.2463401,6.42093425052,752.033442631,1952.03344263,0.0
TestMissions,57.3101316448,378.727714939,648.151915892,126cb1ec-2c54-4d84-8306-80698343a08b,5254.81777451,71811.6898174,6.46571211309,1433.03655316,2633.03655316,1.0
TestMissions,76.4069190453,223.634692439,266.994944615,d08e4b1d-072c-44c4-ae30-11d7107ba270,5015.87942414,185005.877256,2.55528536945,2601.32361267,3801.32361267,1.0
TestMissions,44.2127474828,494.524843369,1225.87114358,7d72a48c-2d38-4998-b20b-517d8ad39aeb,536.369351242,33812.4777978,9.84670058472,944.767622978,2144.76762298,1.0
TestMissions,33.5385265917,514.608750418,787.938150161,63d1ed13-8b01-40d4-ba2c-f046be6eb4e0,2038.11281895,76895.5062194,5.4447074429,2472.75147223,3672.75147223,1.0
TestMissions,77.344473434,70.752474168,115.699509609,7292380a-0e24-4431-82e5-b1177db09156,3938.63743756,35101.6063019,5.30332690775,633.834705228,1833.83470523,0.0
TestMissions,45.1525197066,325.388654991,421.71554839,c67f5ec0-5328-4fed-8b25-a0a8747056d6,464.415634912,175305.150112,3.57437274669,4062.51090418,5262.51090418,1.0
TestMissions,67.400550481,142.567171143,269.083253293,57b4f9e7-3093-4dad-805e-c280c12d408c,3940.87074237,32518.2845913,9.47602103845,662.463189978,1862.46318998,0.0
TestMissions,75.7004538707,45.5728397754,68.5386960137,1e1bd5ce-2e97-4691-a291-e453551efc20,2955.4777495,57208.0649771,1.3993188471,935.7162745,2135.7162745,1.0
TestMissions,75.642056715,178.420581979,219.746515242,9c36d927-0689-474a-a90c-3c7f3ddd47cf,4937.22763633,154114.383418,2.41871093503,2217.41661862,3417.41661862,1.0
TestMissions,79.2834248329,1291.25811133,1621.23257485,35fdb4d9-0384-443d-b4b9-9449b5b0198c,2998.37497307,193332.025825,8.70378889494,2618.49236121,3818.49236121,1.0
TestMissions,78.126662643,25.0773459579,35.5917801215,67daf0b8-f7c9-4e73-a664-2fbbaf98de6a,2813.87662956,23558.8508926,1.18933578034,481.546873956,1681.54687396,0.0
TestMissions,51.5658201732,261.047717494,449.65835289,7ea9f063-98c8-4624-a28a-ec736b7064cc,3298.70653673,69291.9191246,4.47678522398,1523.75675383,2723.75675383,1.0
TestMissions,35.1539778809,932.303688674,1178.54747936,da1a0ee1-439a-4a3d-bae7-3ed4442163e4,8336.60072332,159902.488931,4.43831501688,4728.63143718,5928.63143718,1.0
TestMissions,43.8269583339,35.3856100549,73.5419185811,54a663cc-f5f5-45d8-91f6-66043860ad0d,3761.74696892,14707.319911,4.79708464282,515.577016297,1715.5770163,0.0
TestMissions,76.8222293409,131.208197864,174.083564619,be89c7f8-4bfb-46b4-bf8a-6d0da672a74a,2021.65396242,107295.39201,5.19917582301,1576.67115795,2776.67115795,0.0
TestMissions,44.1279251365,65.1066908549,93.161642687,4f0accfe-1a02-4271-bcf6-df255e3bfc03,1284.63273887,152185.190308,3.99914950063,3628.7275311,4828.7275311,0.0
TestMissions,36.7438509633,4011.28583427,5361.48051219,1c62f3c4-ab9f-4672-9efb-d0d73f8c7444,1285.4773957,128882.693039,7.63015908132,3687.59894948,4887.59894948,1.0
TestMissions,67.1129584557,1078.91688597,1382.23530408,5318b548-ca2a-411a-b4b2-dc01ab4d8a38,3406.82311281,181606.613109,4.56344933053,2885.9843179,4085.9843179,1.0
TestMissions,44.1417024666,135.626875982,220.100556973,31b8c29c-808e-4175-83ef-5a9cca37fbf5,6384.92733237,180572.097273,7.58087895248,4270.73703964,5470.73703964,0.0
TestMissions,70.5652082753,18.3000245186,65.3864798174,53a33720-849a-49fb-aa28-72146be18971,2437.90501431,14598.384063,3.5031252682,386.877927803,1586.8779278,1.0
TestMissions,74.3908652613,64.8997538542,80.9884145759,25fe43a2-1cf3-4d10-9271-a0270dad7126,5550.01428649,62759.4693996,2.16945958978,1023.64483703,2223.64483703,0.0
TestMissions,35.5272025207,58.285012415,73.9144694321,10c993ab-4cf5-46ca-9299-f5a3062aeeb9,6500.64098758,190631.671414,1.50602732124,5545.79459931,6745.79459931,0.0
TestMissions,42.2955258248,112.755221022,157.37833291,a08b20d4-db27-4ccc-939e-112b08d93a08,1925.48107752,115256.060829,2.72018320022,2905.01780228,4105.01780228,1.0
TestMissions,55.306053133,189.315743983,242.237658806,a8b20fe6-6d50-432d-89a7-da8f007b74d8,7476.40731337,176002.460564,2.3754536226,3362.33630124,4562.33630124,1.0
TestMissions,68.0815429663,904.436895984,1206.37575954,7f0261b0-e98d-440d-97ef-c5cac88e239f,5800.07757683,151778.906095,9.10496870331,2409.3693633,3609.3693633,1.0
TestMissions,62.6281172661,163.090919399,274.242699964,86f1e3a9-5c8f-4df3-a5f3-63fcbc5c3e3d,4828.3846628,71095.4707456,5.16898692027,1315.20051135,2515.20051135,1.0
TestMissions,39.9297809143,140.627246542,263.687971554,c9afe4bc-8e47-4045-bd19-40dea5e3b048,4937.58402204,96844.1035771,9.32642570203,2605.36025392,3805.36025392,0.0
TestMissions,56.9012941638,35.6210572249,72.4867364109,082169a2-18ea-4dc9-948a-438ea09340b1,1106.0683893,44910.2327372,2.52309859789,969.265576419,2169.26557642,1.0
TestMissions,62.3708083843,207.916100032,324.735392772,34f1e992-ee73-4f35-a032-91a272708c86,5423.33328276,155601.209536,9.06439596952,2674.7762193,3874.7762193,0.0
TestMissions,64.068825592,163.320520051,592.576974908,d0034ed1-8f24-4209-b0e6-0a2a593f80b5,8383.76581717,17964.4531292,9.81478949254,460.393045497,1660.3930455,1.0
TestMissions,37.0935581503,132.870598279,240.457437831,fd98a785-3e01-4dcc-a578-76c393dcaddf,4185.01373922,148816.605043,8.68640720823,4191.92585623,5391.92585623,0.0
TestMissions,72.2331368833,457.74382143,857.680013811,ce11532b-e901-4d8f-aca9-084712cfa2a9,418.454556462,101326.881861,9.52840083523,1582.77559902,2782.77559902,1.0
TestMissions,45.9935005024,424.041509029,543.004681565,e43caa52-b5b8-423f-9c3a-aa6ad776c910,8017.58940429,174931.336098,3.78075442816,3983.39252693,5183.39252693,1.0
