"alum_rho","alum_stress","BatteryMass","bid_bearing","bid_minThk","bid_rho","bid_shear","bid_stress","canard_mass","canopy_rho","canopy_thk","CfgID","ConstraintsTest","core_minThk","core_rho","CostPerFlight","CruiseSpeed","ENominal","EReserve","fc","fuselage_mass","fuselageHeight","fuselageLength","glue_rho","glue_thk","GUID","hops","hops.1","loiterTime","loiterTime.1","MaxTakeoffMass","MotorMass","paint_rho","paint_thk","PartsPerTool","payload_mass","prop_mass","Range","rib_thk","rib_width","RotorRadius","steel_shear","tNominal","tReserve","uni_rho","uni_stress","Vehicle","winglet"
2800,3.5e+08,837.617657769,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,126.917201667,57.8099524801,26.63849791,45.0634609007,0.4,500,1.65,5,1800,0.000254,"98e9cb0b-7b9d-4029-9e76-b8d914c9be4d",2,2,1020,1020,4277.66955532,486.039918626,1800,0.00015,1000,550,50,51101.1803176,0.0015,0.0254,2.49202931956,5e+08,1063.95125969,6679.76067572,1660,4.5e+08,1,0.2
2800,3.5e+08,448.209178681,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,112.988045651,57.7660047664,69.0584799208,102.723098497,0.4,500,1.65,5,1800,0.000254,"12aa468b-0269-44ed-9f40-96d710d65bb2",2,2,1020,1020,7550.88886401,53.2408489452,1800,0.00015,1000,550,50,90550.0638365,0.0015,0.0254,2.50210834739,5e+08,1747.53204939,11786.947751,1660,4.5e+08,1,0.2
2800,3.5e+08,432.925213275,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,351.613256107,41.0912677207,43.6644257526,64.0065916533,0.4,500,1.65,5,1800,0.000254,"5a93d8fc-d0f9-439e-b6c9-ae53a23b0d52",2,2,1020,1020,1961.98815688,178.802405621,1800,0.00015,1000,550,50,118674.107938,0.0015,0.0254,3.15643942234,5e+08,3068.06149142,104.870132969,1660,4.5e+08,0,0.2
2800,3.5e+08,848.000268223,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,319.425682823,33.5869192139,110.193282768,146.494116532,0.4,500,1.65,5,1800,0.000254,"0d83240a-94b6-4692-b46c-df2f44648290",2,2,1020,1020,2390.82415603,846.896931601,1800,0.00015,1000,550,50,134375.21507,0.0015,0.0254,4.32426065154,5e+08,4180.81990893,237.574963257,1660,4.5e+08,1,0.2
2800,3.5e+08,582.658593701,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,237.528029707,58.7138993203,156.015864006,224.566365879,0.4,500,1.65,5,1800,0.000254,"68376aeb-2926-4c1c-9ce7-2e4f9302cc81",2,2,1020,1020,1049.37897904,594.024495946,1800,0.00015,1000,550,50,126772.439792,0.0015,0.0254,7.54565838254,5e+08,2339.15551955,475.16194163,1660,4.5e+08,1,0.2
2800,3.5e+08,188.328187861,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,302.223828281,48.0298328288,61.1926963457,74.8233344,0.4,500,1.65,5,1800,0.000254,"6c563ea4-eaaa-47b2-8822-2fb92111e20a",2,2,1020,1020,394.189643194,625.549372926,1800,0.00015,1000,550,50,162515.345951,0.0015,0.0254,2.2997891842,5e+08,3563.6333874,41.6695016616,1660,4.5e+08,0,0.2
2800,3.5e+08,192.050373522,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,160.948526534,78.5795128886,146.404556153,182.2275947,0.4,500,1.65,5,1800,0.000254,"236070d2-5573-4044-8c19-b71ec4a7a143",2,2,1020,1020,7142.3348994,788.475412128,1800,0.00015,1000,550,50,139872.643654,0.0015,0.0254,5.7715445643,5e+08,1960.01413488,7156.67099322,1660,4.5e+08,1,0.2
2800,3.5e+08,356.888429483,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,874.726172929,67.633440356,185.221395225,269.957890693,0.4,500,1.65,5,1800,0.000254,"16220d8d-e246-4ab9-b8c3-23a382e89df9",2,2,1020,1020,8835.00129794,575.05039946,1800,0.00015,1000,550,50,135371.071799,0.0015,0.0254,7.55104754329,5e+08,2181.54052621,1254.80431623,1660,4.5e+08,0,0.2
2800,3.5e+08,153.932202411,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,823.268259077,33.245263918,67.9482494878,125.597349395,0.4,500,1.65,5,1800,0.000254,"63e8832c-385e-41df-8e0a-783c1402c6b5",2,2,1020,1020,6169.38543881,689.223932547,1800,0.00015,1000,550,50,95780.9522571,0.0015,0.0254,6.09610171111,5e+08,3061.04051432,675.720638752,1660,4.5e+08,0,0.2
2800,3.5e+08,647.062745611,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,183.892789395,61.5918365302,70.5449275078,84.4362385545,0.4,500,1.65,5,1800,0.000254,"5925302e-b4e1-4bde-bd66-ebf31caa212a",2,2,1020,1020,5105.98979873,223.455814178,1800,0.00015,1000,550,50,104290.738828,0.0015,0.0254,1.62351564318,5e+08,1873.25587128,32.5439132261,1660,4.5e+08,0,0.2
2800,3.5e+08,397.9821043,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,766.595305569,35.0013463703,53.8711143287,85.1680210468,0.4,500,1.65,5,1800,0.000254,"775e187d-c110-4e45-a7ef-1f9fe4f18ce8",2,2,1020,1020,2213.56768048,618.413186765,1800,0.00015,1000,550,50,158449.959804,0.0015,0.0254,4.26868433995,5e+08,4706.96756655,240.065505117,1660,4.5e+08,0,0.2
2800,3.5e+08,848.950502904,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,371.437678174,45.83345555,61.0500992106,80.4956268072,0.4,500,1.65,5,1800,0.000254,"8612c592-4b8b-41fb-925d-e175f5eebbe4",2,2,1020,1020,7734.63691629,698.91434364,1800,0.00015,1000,550,50,132523.495911,0.0015,0.0254,2.47185613197,5e+08,3071.41401889,75.9539890793,1660,4.5e+08,0,0.2
2800,3.5e+08,579.901825884,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,101.486800229,53.3367327235,39.2140749008,147.740425809,0.4,500,1.65,5,1800,0.000254,"8a6ed074-36a9-4853-8d01-d6ecbc309b03",2,2,1020,1020,8926.14265511,882.201791409,1800,0.00015,1000,550,50,11650.9101526,0.0015,0.0254,8.9187116123,5e+08,398.440642267,1604.65463832,1660,4.5e+08,1,0.2
2800,3.5e+08,514.115230476,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,357.903965653,74.6448798953,145.855316409,170.875775677,0.4,500,1.65,5,1800,0.000254,"7f6f88af-6781-4095-b1cb-ce4676c3465f",2,2,1020,1020,905.02764007,477.546888814,1800,0.00015,1000,550,50,156448.435011,0.0015,0.0254,3.71269986598,5e+08,2275.90309785,158.651227876,1660,4.5e+08,0,0.2
2800,3.5e+08,862.897459717,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,558.064731107,42.2100705629,489.749896984,624.498796799,0.4,500,1.65,5,1800,0.000254,"e187b033-61d3-4a7c-bf3b-f710994dbdf0",2,2,1020,1020,603.711188278,395.764354287,1800,0.00015,1000,550,50,193931.245529,0.0015,0.0254,9.43411898898,5e+08,4774.43073518,1110.20705458,1660,4.5e+08,1,0.2
2800,3.5e+08,801.251170596,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,202.81249152,56.9620668298,121.771721989,238.441490608,0.4,500,1.65,5,1800,0.000254,"851319fb-8b48-4fb5-b6c3-39660f7a538f",2,2,1020,1020,7048.99490851,884.868921799,1800,0.00015,1000,550,50,50565.4597794,0.0015,0.0254,9.62622425856,5e+08,1067.7040914,13669.0407076,1660,4.5e+08,1,0.2
2800,3.5e+08,150.152815784,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,57.2653712355,61.4292714165,24.6730502816,55.4034388937,0.4,500,1.65,5,1800,0.000254,"0b3bec68-dfcb-423e-9b8c-69bcfc0a449b",2,2,1020,1020,4135.64850908,668.942443796,1800,0.00015,1000,550,50,28920.4453134,0.0015,0.0254,4.75090039881,5e+08,650.792582209,1216.73187743,1660,4.5e+08,1,0.2
2800,3.5e+08,875.317554763,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,181.276324196,44.7499768743,69.5423024196,119.429258549,0.4,500,1.65,5,1800,0.000254,"232936bc-cd89-4154-97b4-f24b64eaaad2",2,2,1020,1020,8653.33464418,342.260596701,1800,0.00015,1000,550,50,64404.0923269,0.0015,0.0254,5.07367989872,5e+08,1619.19833764,2869.08066112,1660,4.5e+08,1,0.2
2800,3.5e+08,11.372862606,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,115.691024251,59.6995544207,39.134421565,62.9482322919,0.4,500,1.65,5,1800,0.000254,"8f705667-68b5-434c-85b5-111474e435d5",2,2,1020,1020,4319.14244729,767.861039718,1800,0.00015,1000,550,50,40071.5100154,0.0015,0.0254,3.43740387753,5e+08,851.219582863,140.321842629,1660,4.5e+08,0,0.2
2800,3.5e+08,634.925821697,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,985.256436696,43.3310554654,94.2429933312,149.513310047,0.4,500,1.65,5,1800,0.000254,"616b464f-de7d-421c-b3e7-800d56522960",2,2,1020,1020,6740.19841384,765.948140692,1800,0.00015,1000,550,50,147068.610936,0.0015,0.0254,5.93141883685,5e+08,3574.06943487,628.112256015,1660,4.5e+08,0,0.2
2800,3.5e+08,223.926312821,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,162.792733771,52.2120616408,126.223234334,166.00745775,0.4,500,1.65,5,1800,0.000254,"be875898-6e1a-4f88-b09b-573c1a24f7ef",2,2,1020,1020,8671.54124342,382.560308132,1800,0.00015,1000,550,50,155908.066783,0.0015,0.0254,2.60397572185,5e+08,3166.05459894,842.222758288,1660,4.5e+08,1,0.2
2800,3.5e+08,659.200760425,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,893.531573249,36.1109506201,71.5427400714,122.603669685,0.4,500,1.65,5,1800,0.000254,"7493d0a2-ab2e-442e-9b1b-80a14790e006",2,2,1020,1020,9156.52140306,794.772633726,1800,0.00015,1000,550,50,120000.855432,0.0015,0.0254,5.58168944874,5e+08,3503.11538111,540.404074886,1660,4.5e+08,0,0.2
2800,3.5e+08,569.738753455,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,647.173009809,31.1461374096,76.6082969239,152.991795575,0.4,500,1.65,5,1800,0.000254,"46475365-7a90-4a27-b1f4-67c8b67f93d5",2,2,1020,1020,7001.40766797,513.250972815,1800,0.00015,1000,550,50,47627.3872845,0.0015,0.0254,7.15356824139,5e+08,1709.15870941,1067.74116431,1660,4.5e+08,0,0.2
2800,3.5e+08,110.142971732,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,191.47127488,64.5943422386,109.262147818,129.663870666,0.4,500,1.65,5,1800,0.000254,"1c0a279f-e15a-4fdb-86af-f34a24501129",2,2,1020,1020,9343.25104482,271.929143974,1800,0.00015,1000,550,50,130618.549069,0.0015,0.0254,2.29508770012,5e+08,2202.13606552,72.222832763,1660,4.5e+08,0,0.2
2800,3.5e+08,856.392499318,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,715.646641463,64.5503048092,158.051488959,288.410605251,0.4,500,1.65,5,1800,0.000254,"0194c776-ad84-48a5-8a80-85014a51207a",2,2,1020,1020,1279.12282545,969.692611624,1800,0.00015,1000,550,50,55961.2061323,0.0015,0.0254,9.6529713684,5e+08,1046.93945594,2503.1680983,1660,4.5e+08,0,0.2
2800,3.5e+08,923.516782715,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,829.16546632,74.7235616694,191.919904265,301.259335904,0.4,500,1.65,5,1800,0.000254,"4e1ce8ce-8d3c-47a2-935c-c17a4e20f8a2",2,2,1020,1020,6777.47007138,702.113075362,1800,0.00015,1000,550,50,96420.1852964,0.0015,0.0254,8.7293064942,5e+08,1470.3585314,1891.384158,1660,4.5e+08,0,0.2
2800,3.5e+08,843.603951369,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,365.735163101,49.4609885223,231.287369302,314.041313484,0.4,500,1.65,5,1800,0.000254,"43811eb1-9df3-41e3-be1c-f37ea1ba4e68",2,2,1020,1020,5453.25124089,927.051777518,1800,0.00015,1000,550,50,145979.613698,0.0015,0.0254,7.5654945041,5e+08,3131.40914202,1887.02098101,1660,4.5e+08,1,0.2
2800,3.5e+08,519.129928257,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,139.624302202,51.7253190407,46.6891026072,72.7104302037,0.4,500,1.65,5,1800,0.000254,"ff7af077-a343-436a-bce0-b43f334f98ae",2,2,1020,1020,5989.1045732,942.393612447,1800,0.00015,1000,550,50,76994.6314077,0.0015,0.0254,2.56065741173,5e+08,1668.52888364,1654.94425707,1660,4.5e+08,1,0.2
2800,3.5e+08,443.480164855,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,180.711850446,46.7952840745,92.3487175138,135.778606955,0.4,500,1.65,5,1800,0.000254,"487439fe-a1ae-4061-a219-0a071ba6b344",2,2,1020,1020,8740.50699555,539.839790382,1800,0.00015,1000,550,50,103190.824376,0.0015,0.0254,4.53712053047,5e+08,2385.15435298,2542.7935881,1660,4.5e+08,1,0.2
2800,3.5e+08,119.001334436,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,774.108682117,51.903342788,116.966484958,198.648891785,0.4,500,1.65,5,1800,0.000254,"fc5ffa86-aabb-4479-8df9-6b39deb43432",2,2,1020,1020,4866.47554781,355.88194127,1800,0.00015,1000,550,50,98376.5202904,0.0015,0.0254,7.46493956697,5e+08,2075.37927629,1196.10719212,1660,4.5e+08,0,0.2
2800,3.5e+08,111.95595153,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,153.483591823,78.3836272553,151.100248827,185.466092674,0.4,500,1.65,5,1800,0.000254,"23889cb3-0d77-4c8e-bc92-fac7e4e9dd9a",2,2,1020,1020,6320.35907446,648.505626923,1800,0.00015,1000,550,50,150814.708881,0.0015,0.0254,5.71781675627,5e+08,2104.05881384,1825.18882104,1660,4.5e+08,1,0.2
2800,3.5e+08,18.7194665506,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,169.659084998,43.5485989388,95.1686326007,120.239795706,0.4,500,1.65,5,1800,0.000254,"133a71a7-9a36-48ef-9621-f4d762bc24e3",2,2,1020,1020,5384.53428734,503.787984134,1800,0.00015,1000,550,50,176030.955242,0.0015,0.0254,2.89566908343,5e+08,4222.17264232,1326.21824368,1660,4.5e+08,1,0.2
2800,3.5e+08,853.90197762,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,331.980323032,38.3033840265,174.272468069,224.516528383,0.4,500,1.65,5,1800,0.000254,"6214c116-17da-4022-a094-7a220177368a",2,2,1020,1020,1823.82562786,358.772648286,1800,0.00015,1000,550,50,165948.764426,0.0015,0.0254,5.40212014651,5e+08,4512.48311197,531.940892457,1660,4.5e+08,1,0.2
2800,3.5e+08,219.514046733,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,48.0917111428,46.6778795894,20.3788713431,58.7017837151,0.4,500,1.65,5,1800,0.000254,"4059faa3-5526-4f00-ad60-73497b9d7435",2,2,1020,1020,7087.70264307,210.535514364,1800,0.00015,1000,550,50,11320.6084662,0.0015,0.0254,0.42095771313,5e+08,422.526193686,31.3514497013,1660,4.5e+08,0,0.2
2800,3.5e+08,836.612027449,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,1148.9540337,65.818796982,197.426293287,303.547966645,0.4,500,1.65,5,1800,0.000254,"ea4aa752-4535-4292-a697-def3ad282305",2,2,1020,1020,7301.21685965,473.057319557,1800,0.00015,1000,550,50,134809.428988,0.0015,0.0254,8.58137669636,5e+08,2228.19041322,1802.70394944,1660,4.5e+08,0,0.2
2800,3.5e+08,239.432694031,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,128.899062318,67.2592996139,50.0037285486,93.9279783797,0.4,500,1.65,5,1800,0.000254,"3a0e5690-5881-47a5-9ecb-9e7159814dc9",2,2,1020,1020,157.646835646,14.5705344344,1800,0.00015,1000,550,50,19438.8449472,0.0015,0.0254,5.30859547494,5e+08,469.013490459,435.321926403,1660,4.5e+08,0,0.2
2800,3.5e+08,71.2854229364,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,224.717603403,35.1501318277,168.353123363,209.883234281,0.4,500,1.65,5,1800,0.000254,"81f92284-45af-43ea-9eec-61382f120f53",2,2,1020,1020,8781.74759168,273.495380199,1800,0.00015,1000,550,50,170693.616657,0.0015,0.0254,3.61641257819,5e+08,5036.1301987,28625.3375356,1660,4.5e+08,1,0.2
2800,3.5e+08,213.810339842,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,149.202064515,78.0291272484,69.8908305866,124.932047822,0.4,500,1.65,5,1800,0.000254,"f4385d24-ccfb-4ed4-8542-32ab68cec0f2",2,2,1020,1020,6240.37783277,137.532020808,1800,0.00015,1000,550,50,22330.7038845,0.0015,0.0254,5.92921120065,5e+08,466.184206744,625.361440995,1660,4.5e+08,0,0.2
2800,3.5e+08,466.620492131,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,170.043122189,43.5664487732,34.8751008667,47.8453613767,0.4,500,1.65,5,1800,0.000254,"34e5e038-2ef3-468d-b450-740f5798c686",2,2,1020,1020,2557.63739065,928.357319889,1800,0.00015,1000,550,50,90933.0902788,0.0015,0.0254,0.368565123875,5e+08,2267.22750739,9.9945957356,1660,4.5e+08,0,0.2
2800,3.5e+08,498.159176942,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,652.735286792,63.8540008431,169.520090305,209.734693096,0.4,500,1.65,5,1800,0.000254,"e78c0547-50e7-47ec-98a6-e2b4d79400c8",2,2,1020,1020,6890.62067419,57.6944223464,1800,0.00015,1000,550,50,199544.676024,0.0015,0.0254,4.85633832106,5e+08,3305.01446095,363.085133679,1660,4.5e+08,0,0.2
2800,3.5e+08,722.184406508,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,514.235140794,56.2604198289,113.662277549,210.823080113,0.4,500,1.65,5,1800,0.000254,"eef02dae-ad4b-4b95-beaa-fe977f0e1868",2,2,1020,1020,7222.72766838,853.09296283,1800,0.00015,1000,550,50,45287.9776761,0.0015,0.0254,8.1775802378,5e+08,984.970489269,1568.25853314,1660,4.5e+08,0,0.2
2800,3.5e+08,789.700511609,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,370.970736216,45.184094897,45.1199466389,66.3194130156,0.4,500,1.65,5,1800,0.000254,"19688a57-5e9e-4eee-a572-db0272483ec9",2,2,1020,1020,1490.05974581,910.035883628,1800,0.00015,1000,550,50,101201.106155,0.0015,0.0254,3.27872906973,5e+08,2419.7506553,114.369604084,1660,4.5e+08,0,0.2
2800,3.5e+08,527.622755886,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,82.8172689874,57.9312357671,17.0977164702,36.023385359,0.4,500,1.65,5,1800,0.000254,"0f0ccfa8-6354-40c6-8f00-1ca6c64aaef2",2,2,1020,1020,8797.77359048,138.933445239,1800,0.00015,1000,550,50,14296.6204885,0.0015,0.0254,1.79753424448,5e+08,426.786043819,50.3225551309,1660,4.5e+08,0,0.2
2800,3.5e+08,412.366143892,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,222.277404027,72.8271890183,166.566509876,209.078796915,0.4,500,1.65,5,1800,0.000254,"af4a8808-238a-4884-ad02-b46a68f029f0",2,2,1020,1020,2687.75203306,824.362966272,1800,0.00015,1000,550,50,166807.04997,0.0015,0.0254,6.53526147939,5e+08,2470.45020436,234.977861959,1660,4.5e+08,1,0.2
2800,3.5e+08,896.214599894,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,1003.36725658,62.5517284997,165.713423339,249.238577492,0.4,500,1.65,5,1800,0.000254,"68bc9e47-23c3-4fd5-b320-aee4e1a7ba45",2,2,1020,1020,6492.30839544,673.181798672,1800,0.00015,1000,550,50,137679.038712,0.0015,0.0254,7.53151920207,5e+08,2381.04291303,1234.68023113,1660,4.5e+08,0,0.2
2800,3.5e+08,201.261157973,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,312.163721354,31.7986381924,231.52321838,284.605906432,0.4,500,1.65,5,1800,0.000254,"c0b1ccc8-c12b-419b-9463-c451dd9770cf",2,2,1020,1020,7993.99278377,731.212142794,1800,0.00015,1000,550,50,167361.359149,0.0015,0.0254,0.363239582428,5e+08,5443.16121264,38.7089178166,1660,4.5e+08,0,0.2
2800,3.5e+08,72.3799880688,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,317.627063583,72.7338330534,109.461170322,182.663615051,0.4,500,1.65,5,1800,0.000254,"37b06171-ec08-48c4-94c8-86f66c90293e",2,2,1020,1020,4299.90504371,377.38536278,1800,0.00015,1000,550,50,51863.5094241,0.0015,0.0254,7.03155214291,5e+08,893.058933468,1004.51854481,1660,4.5e+08,0,0.2
2800,3.5e+08,955.032966796,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,230.070630009,70.3580049613,140.28858326,214.710141999,0.4,500,1.65,5,1800,0.000254,"89263c57-28aa-4c8e-8a77-f4a7c3f370d2",2,2,1020,1020,2136.18603998,501.794973752,1800,0.00015,1000,550,50,92069.2690663,0.0015,0.0254,8.65520504796,5e+08,1488.58271375,777.446223231,1660,4.5e+08,1,0.2
2800,3.5e+08,414.13040549,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,65.8892241622,74.4185367765,10.9131788283,20.6608015044,0.4,500,1.65,5,1800,0.000254,"681947ff-3d42-4020-b744-0604a0ecb849",2,2,1020,1020,2171.87449344,988.521548535,1800,0.00015,1000,550,50,20900.9542678,0.0015,0.0254,1.80734764171,5e+08,460.856829133,497.126352664,1660,4.5e+08,1,0.2
2800,3.5e+08,326.560603799,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,188.304465281,48.0659454215,158.362505631,283.929209505,0.4,500,1.65,5,1800,0.000254,"663e1693-0ddb-4a20-9fe4-31f05a1d16a0",2,2,1020,1020,349.60278411,49.5036805151,1800,0.00015,1000,550,50,72820.6699583,0.0015,0.0254,9.70500751611,5e+08,1695.01586663,173.329196124,1660,4.5e+08,1,0.2
2800,3.5e+08,598.204477845,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,304.979029988,53.1312988595,218.223647007,277.662050941,0.4,500,1.65,5,1800,0.000254,"014c6aaf-cc74-4a21-ac21-ed7b51ae3370",2,2,1020,1020,1494.42152366,364.59908665,1800,0.00015,1000,550,50,194034.554161,0.0015,0.0254,6.65909856044,5e+08,3831.98213343,467.295766622,1660,4.5e+08,1,0.2
2800,3.5e+08,665.990218701,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,225.951094691,38.5133690346,56.9533061742,78.3878483267,0.4,500,1.65,5,1800,0.000254,"ba8bcf85-ba6a-4e69-81fd-31a3c130e7ab",2,2,1020,1020,2460.41981953,858.547754271,1800,0.00015,1000,550,50,118955.899167,0.0015,0.0254,3.22387198696,5e+08,3268.69107401,604.413918173,1660,4.5e+08,1,0.2
2800,3.5e+08,851.26827346,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,354.488369403,55.0424767276,195.548598181,245.761833616,0.4,500,1.65,5,1800,0.000254,"afe9d12c-8d66-49bd-a6a9-3c3e15db9730",2,2,1020,1020,6140.52539209,779.41988368,1800,0.00015,1000,550,50,196590.45254,0.0015,0.0254,5.91323332203,5e+08,3751.61349249,1764.02714728,1660,4.5e+08,1,0.2
2800,3.5e+08,928.517938083,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,152.013262437,56.0415621716,47.2912826081,79.8200907866,0.4,500,1.65,5,1800,0.000254,"13b3b3be-5e19-4fbc-ae4b-07f77ca6e231",2,2,1020,1020,1439.19298506,117.570751936,1800,0.00015,1000,550,50,65612.4864711,0.0015,0.0254,4.92528923943,5e+08,1350.78261077,401.589136587,1660,4.5e+08,1,0.2
2800,3.5e+08,131.308002294,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,3077.83209918,36.00756596,163.456899749,292.424493941,0.4,500,1.65,5,1800,0.000254,"c8f4fe15-d605-419c-aa1f-b7305c552f25",2,2,1020,1020,8094.34338604,817.561258648,1800,0.00015,1000,550,50,187383.148535,0.0015,0.0254,9.52582828143,5e+08,5383.99375907,2444.2123239,1660,4.5e+08,0,0.2
2800,3.5e+08,257.802126214,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,219.922828181,73.5943207988,208.145395832,253.252762406,0.4,500,1.65,5,1800,0.000254,"2172f7c4-035f-4b51-8fef-86a143093a55",2,2,1020,1020,9134.28505492,501.551788376,1800,0.00015,1000,550,50,186681.914263,0.0015,0.0254,6.18748186248,5e+08,2716.63478698,3116.72579897,1660,4.5e+08,1,0.2
2800,3.5e+08,264.306583359,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,280.113997592,70.8148622999,121.279617742,145.823923481,0.4,500,1.65,5,1800,0.000254,"b3fce578-306e-4739-9449-6404acb0dcd0",2,2,1020,1020,5243.84308569,592.314454623,1800,0.00015,1000,550,50,128122.377685,0.0015,0.0254,3.46531502627,5e+08,1989.25830431,146.616620255,1660,4.5e+08,0,0.2
