CfgID,CruiseSpeed,EReserve,GUID,MaxTakeoffMass,Range,RotorRadius,tReserve,Vehicle
TestReserveMission,68.5910555177,115.843449008,4ae95153-a649-49cd-8e55-493d9f18c393,2887.63954824,79602.9720968,4.37021775966,2540.54449806,0.0
TestReserveMission,34.112342292,191.025018188,2e1b599a-8fb9-444a-943c-d747eeedcbc6,7055.81454278,120810.059379,7.71124275627,4921.53515303,0.0
TestReserveMission,47.6340989995,934.493475989,9df4f762-d0c7-4a58-9c72-839d1b6ef72f,4193.02210259,121954.462087,7.53223531328,3940.2344675,1.0
TestReserveMission,31.9896097128,630.202791991,6b295bab-4340-4442-9ec6-1cfaa3a6548f,7410.29212973,165155.34792,1.08735647327,6542.78095928,1.0
TestReserveMission,41.6220818023,778.013043652,484143f7-37e0-4388-b7e0-119a8a4bd856,6070.57568491,111200.483358,6.59590747205,4051.67038607,1.0
TestReserveMission,51.2350322836,124.20911344,4693c40b-7cdf-4f11-9b08-813231edcd16,786.419040857,188199.419243,4.13725855469,5053.25657571,0.0
TestReserveMission,76.1724712703,6149.13791026,b2718d8d-28bf-48ce-b744-aa07a2019fc9,9369.82350672,127723.848767,9.27182344452,3056.77176068,1.0
TestReserveMission,31.2486648168,4821.53295675,8af8004f-e505-4821-ac8f-8a024ec8af5e,7425.66302011,60300.7122564,6.82201197444,3309.70524052,1.0
TestReserveMission,58.4443632931,214.546308987,405ccba6-6ba6-4220-bf31-df344e007fa1,5397.87671119,197080.474034,6.0216766587,4752.10404783,0.0
TestReserveMission,32.4015640055,61.9667824584,354a4c16-c9f9-4522-9ed7-56dbbea79b63,3608.92120295,48886.215206,4.14903540515,2888.76097208,0.0
TestReserveMission,67.4595201095,838.047245242,efaa629e-497d-4bf7-983a-8d20b5800f60,5668.65547663,50974.2211454,8.46733978625,2135.62679756,1.0
TestReserveMission,50.783625059,19.4568547658,4b759e14-e0f8-42ba-80a6-2bb53622c2de,383.147516145,22176.213723,1.30359228619,1816.68040037,0.0
TestReserveMission,55.1592550068,7731.7903525,0c6c1fa2-6ce0-433b-b267-c043d2e30939,5957.36166807,159783.300262,5.81685133907,4276.76320397,1.0
TestReserveMission,78.4360220046,148.43053345,8d15a5d9-e692-4a82-8bfd-c0a0442f16a5,3087.46546325,141278.385979,1.0247516548,3181.19264552,0.0
TestReserveMission,76.161197007,213.318796911,8babf64d-ecb5-4541-a50e-eeed91fb89bf,5628.4659169,84677.7727034,6.84760971164,2491.82302841,0.0
TestReserveMission,48.2050727418,241.05276757,256637d7-543d-4f60-a5b3-b3485ad0c3d8,8777.3424191,174814.422011,7.75482744649,5006.4735653,0.0
TestReserveMission,72.2484596551,173.384914378,52d00c9a-fd3a-4db5-ab85-2d6a2d9e3beb,1150.34412632,198701.228945,2.27033937893,4130.24865434,0.0
TestReserveMission,79.512471396,122.673927751,ea8b810a-3c77-476d-8ffe-8820cc21a973,2814.04618253,112625.894877,1.05868110984,2796.45571945,0.0
TestReserveMission,31.6692821835,278.144184555,e0b52ff4-1c6f-40b2-982f-56ca925d5184,8405.04319192,48287.593249,1.34756971874,2904.745429,1.0
TestReserveMission,65.8386326073,137.672593242,6e797e0d-ed71-44ff-b06d-95262b5e1fe6,3104.47090062,147497.606875,1.31751955748,3620.28964507,1.0
TestReserveMission,62.1897709235,1386.2656325,23029ec9-df61-485f-8cd7-d86dc695ce98,8285.25648791,102064.184652,7.70055987606,3021.17318871,1.0
TestReserveMission,55.6323987987,279.583174776,1ce697b0-fb1a-415a-9d2a-622c18a91452,2072.57194898,184744.263555,8.38360357287,4700.80348043,0.0
TestReserveMission,32.0064544904,318.751846601,7d30f709-fa2a-4943-abb2-1ba81dbdd703,7827.8668807,22335.3163,3.33357203125,2077.8378785,1.0
TestReserveMission,50.663763184,240.533311805,9a55d68e-0f07-49f7-9a20-532af2fed7c6,1542.95334379,56089.9055778,3.00502806195,2487.10105316,1.0
TestReserveMission,74.9260809306,398.402098175,e03eaa6f-f1d0-4ad4-a564-93d23ef73761,7708.37721427,167384.293683,2.37041907038,3613.99237761,1.0
TestReserveMission,65.7752011692,189.570564204,fd0ef01b-5ec1-4d19-a4a5-09e946426ad1,9523.9966688,192139.595956,1.24281494755,4301.15558052,0.0
TestReserveMission,50.5400453936,140.37271893,c033d27d-bf90-440d-8837-38da5acd9850,7791.31993315,77378.0982142,2.87715091887,2911.02549892,1.0
TestReserveMission,62.4317352467,336.113717315,7823160c-78e5-40ea-8ece-385bc1d5841f,1868.48709298,13075.2638371,9.23640348338,1589.43297164,1.0
TestReserveMission,30.7615880014,253.725571869,7b63d73a-3270-45d2-9dae-f56fc2789da9,3401.39591746,197491.561591,9.04584776059,7800.07043272,0.0
TestReserveMission,57.6733665713,202.710495354,3d0e6fe5-b84f-46f9-9b1f-1e974f011ffe,978.970969575,125704.001764,7.12548203619,3559.58494947,0.0
TestReserveMission,30.660728238,179.626724205,f2a9a9c6-e634-4b82-b567-f21de561bcaf,954.768096993,133270.025617,7.63233279772,5726.60340037,0.0
TestReserveMission,47.8580355532,2180.70065023,e8e338d6-6213-4ebe-b2ad-bd5591ab5b0a,656.406498081,196978.746822,4.27458174475,5495.89703893,1.0
TestReserveMission,60.450777817,75.5052069337,b7da7909-6c29-4188-8f0e-0bb095be5376,2830.04772792,109381.94236,1.20773664361,3189.43812984,0.0
TestReserveMission,73.308123158,142.792846455,434d9517-23ea-4231-8924-896588167869,4277.37380865,143617.723297,1.886446594,3339.0969883,0.0
TestReserveMission,54.1956892956,2808.962303,a54d63a9-a0a2-4e87-8d8e-177ece6747c2,7862.30181867,185989.869334,9.90471711923,4811.82034865,1.0
TestReserveMission,66.5292643513,455.194216771,5dbf1017-b0e8-4c4c-aa54-1a8cc5b56163,7381.61340147,75613.9317583,5.79019181579,2516.55144838,1.0
TestReserveMission,41.0526727413,85.9853501649,d4cbe5fe-6502-4b3e-b582-d766a269af63,3546.87247754,86637.6198073,4.55694825684,3490.40144337,0.0
TestReserveMission,44.6522606405,875.280026286,b1f79e65-8772-460f-9a7c-6c27cf39380e,8465.33173421,96610.2573397,5.78882775128,3543.61402433,1.0
TestReserveMission,41.4549073583,180.415223024,48b4086e-b70f-45d6-85d8-af7c49d0109c,342.206268561,81309.5792441,7.6113386386,3341.39816551,0.0
TestReserveMission,41.9557850484,77.960376678,206a071a-3011-4d48-b526-4497c07a37c3,1631.99679621,116177.624116,3.90003503574,4149.04898769,0.0
TestReserveMission,53.2565306069,131.478484195,e1a12b8f-f360-4c0c-a193-ce7616b11e78,6603.50144592,72794.1084064,5.74095598678,2746.85787784,0.0
TestReserveMission,75.897508765,453.078537854,d7db20f5-080c-4ea9-a704-7c03bfb577e0,1391.39229065,148558.413368,6.32032543157,3337.35559421,1.0
TestReserveMission,37.5569996753,1847.56378283,30796f2a-c489-4da0-bb6a-bc3ec60a45ee,8236.42092513,137593.113324,8.79360962012,5043.58107712,1.0
TestReserveMission,44.467486661,1842.72984332,84ae1f3a-aa2e-4a26-bcfe-f3ea1f8eb51c,5441.2006206,142670.793123,9.47698234625,4588.42943543,1.0
TestReserveMission,64.8876069808,521.986754996,bbd50dc5-f7dd-43e8-bc2f-2284041e5e33,9112.79634099,53456.4973669,8.05366928323,2203.83215924,1.0
TestReserveMission,63.4533611584,248.878212964,431c8f17-f50f-449b-95a7-22166cab1a81,5709.85760293,190840.194127,2.98509682963,4387.56635493,1.0
TestReserveMission,62.6315854047,36.7243563276,0460290e-c4ef-43d1-96c0-0c6b2d47a988,286.618221737,42176.2937632,1.53774167168,2053.40294024,0.0
TestReserveMission,78.8644978942,12191.3578744,5e7ac9f0-4388-4a70-8b40-d6541dfd6738,4636.10553669,89781.0628263,9.29212641054,2518.42178957,1.0
TestReserveMission,55.5220883577,20768.7908108,0402e11b-8c97-4cc4-97b3-92b77ca3972f,3618.41224426,157955.407445,8.36941660159,4224.91113568,1.0
TestReserveMission,44.8086253454,23270.8435224,2b69c3b0-5d95-4110-be28-fb29acebd47b,5781.6791291,170594.429276,7.67464810658,5187.1783716,1.0
TestReserveMission,72.5972215976,405.383064666,fab7938b-e6a9-4fe2-8317-53e47393cf60,4065.06229342,175504.692227,9.74200324225,3797.51252135,0.0
TestReserveMission,45.6989230333,1510.62176172,461b5127-940c-40f7-8208-259c61bdaf7a,4590.86484336,140620.36284,7.23514696515,4457.10452471,1.0
TestReserveMission,40.960208542,663.819816987,df3ad92b-2773-4641-8982-81a0a03f85ad,8555.60032854,37222.9030392,6.679281056,2288.75765442,1.0
TestReserveMission,76.6622543636,985.686777815,7423a4d3-6bf0-420a-ba48-03945f9fece6,3055.26083614,187296.46,6.72639208187,3823.13791127,1.0
TestReserveMission,71.6700814759,680.376143166,053a8969-cec9-4f94-b892-8c347ac43884,1111.39229179,169477.777653,6.13748537149,3744.69352571,1.0
TestReserveMission,59.8328077747,101.60428221,547a2525-d97f-4c25-82c1-2797cb607058,5910.97238251,13898.9722512,5.63962320348,1612.29684128,0.0
TestReserveMission,57.222148895,567.176903517,44d71211-583f-4272-b24e-8bbe05bf5b81,3155.64623466,192471.354763,4.97181341511,4743.58138378,1.0
TestReserveMission,49.0304158616,140.66276067,1a9afb4c-c6c8-47fa-89d7-8a87c9481b4c,7350.25649286,67975.0137308,1.98219829304,2766.38460507,1.0
TestReserveMission,79.3457144432,222.187089192,2339cf38-0f0f-4949-8e63-c82be3036e54,3721.24697688,136896.218428,5.46875879855,3105.31332522,0.0
TestReserveMission,40.1156349264,844.691579618,c6fc4566-8c1a-4f58-ae34-25ff66ce7922,7107.22597972,56283.1635322,6.53392475195,2783.02312641,1.0
TestReserveMission,71.8026924434,378.615458234,dc03ad63-eb11-4db0-96cd-91680d2f94b5,3090.40111186,193420.637077,3.56552039324,4073.77972461,1.0
TestReserveMission,42.4616091216,426.708195806,6a2fdc3c-f62d-4c93-a6be-5c01c9676987,3182.81167952,152428.648297,3.36435357338,4969.79914916,1.0
TestReserveMission,61.9909555125,79.1931879221,a47e0425-3946-4755-b451-2669a667df64,5609.99792146,62021.4691078,3.36782601868,2380.49222657,0.0
TestReserveMission,44.8279813253,81.4325680939,6988d2d2-12fd-4283-8633-20aec14d41f0,8381.96228286,83674.9230875,3.85069104506,3246.57798575,0.0
TestReserveMission,67.2407399097,220.602939273,0ae2d1b2-33f2-4839-aa4e-478dfd814767,7093.20772292,152967.484565,5.95331188842,3654.92268483,0.0
TestReserveMission,35.8735428971,107.521452861,a0e1fd1e-15cd-4738-b454-0dc655a3a9ea,5045.51284478,28448.0283269,5.92235479638,2173.00860828,0.0
TestReserveMission,70.9083115794,599.005130248,0e897be5-ba5c-4a0f-9e00-ac51a8e6c72b,256.801454707,99929.0753753,8.75198303482,2789.27167986,1.0
TestReserveMission,53.2025085589,244.200571368,ff4c30b1-758a-4562-b28e-751a5c224428,1340.00168364,137170.821601,3.34833369389,3958.27732783,1.0
TestReserveMission,72.6964221216,72.2098996976,4a9348ee-08e1-450e-a586-804c986d9d69,1919.89443269,51802.6742996,2.55069242386,2092.58904892,1.0
TestReserveMission,59.7293290754,382.376527215,26a56371-a060-493d-a94f-dc261fd1f177,6652.12011796,177059.131562,1.10155513393,4344.358286,1.0
TestReserveMission,35.2162398154,68.3487084515,6ae284b9-8f16-4e52-addb-71da576ecb07,6879.18625641,30604.7886989,4.40462142435,2249.05327938,0.0
TestReserveMission,57.5587529398,486.702784059,90ed39d0-1cc0-4ab9-9c87-03b58a02a383,6890.8863974,128857.747856,5.60781405392,3618.71681152,1.0
TestReserveMission,53.5450222512,93.4200422307,bb1f92dc-0d8c-40aa-b8cd-9e941d3a8f14,9684.11829795,101791.817772,1.21224355979,3281.05099396,0.0
TestReserveMission,71.3756372887,246.38110303,1d633419-0125-494c-823a-d6fc82a0fe18,4642.90247175,32808.9474426,8.9338607213,1839.66591247,0.0
TestReserveMission,74.4966105201,284.377374631,6dca8921-555d-411a-a7e2-19771ef5be0b,9584.13605922,31906.5824808,9.56965940773,1808.29576081,0.0
TestReserveMission,55.4862179025,334.417297185,ff8452fe-2394-4040-b270-581837fdf113,1002.16162622,187742.456766,4.60901213981,4763.5872017,1.0
TestReserveMission,71.0632442426,190.251147335,282375e2-8288-44fd-9115-fe8a1ff01270,9592.46920656,116704.101169,5.26059408774,3022.25687151,0.0
TestReserveMission,75.514609954,102.143646295,4ac3f9fb-2a00-4b8c-963d-bcb982a91a8f,9274.02966501,31420.1194135,3.2667774721,1796.08000667,1.0
TestReserveMission,68.1230993413,98.7356595482,afe94f5c-780b-4c11-8a49-7191335bdadf,8064.70660898,39797.2615351,3.10586545523,1964.19628467,1.0
TestReserveMission,79.3600187579,214.830504081,4aeab61f-609d-4bcc-b675-9b7314798fe5,6332.24750026,117929.262066,5.56359629247,2866.00345504,0.0
TestReserveMission,64.8852891836,153.368801952,62055c08-2e9d-4384-bfea-cc107d299bef,8480.58007531,104461.173167,4.97078033294,2989.93615782,0.0
TestReserveMission,66.7180234374,633.381266775,2bd05984-6893-4a25-aaec-a5861fb9fdca,8001.44530941,105688.333238,8.01444672475,2964.10468106,1.0
TestReserveMission,65.5364872183,54.6087958092,b250b6f3-eed5-4a4e-8c6d-e03750afd9c9,4213.68699275,13679.5193079,3.71657672417,1588.73134781,0.0
TestReserveMission,66.5078282672,485.061547575,ad003b46-b4e0-4a8b-9344-59fdb99c1d3f,2147.135947,151269.949692,4.8135833633,3654.46833903,1.0
TestReserveMission,70.0835019377,177.549561786,6124f8d0-bb80-48b0-8264-535b85df06e1,5883.54800588,59551.2193469,6.74478799982,2229.71808914,0.0
TestReserveMission,36.4840627434,1615.96781806,f18f09c4-7044-4610-b20b-7f5c2e89daf9,9417.60261942,138866.649942,7.70322477002,5186.22769231,1.0
TestReserveMission,73.7392560846,198.941328371,d6b7b867-f151-42f5-98cf-d9c01f6bcac0,1916.10654925,139409.368778,5.42760262473,3270.57194472,0.0
TestReserveMission,43.760065506,798.44096749,d9d5d673-db4f-483e-9bc7-70332761fb07,5929.67966601,11255.4414442,6.59803863768,1637.20805748,1.0
TestReserveMission,31.1710378945,8693.09356379,adf53652-dd61-480f-b971-83ec9becd5d9,9794.50481426,174465.283514,9.45873071011,6977.03158118,1.0
TestReserveMission,66.2892354738,314.115102069,ff5744e4-42d3-4091-bf1d-22bcd22d4706,6753.17310786,172787.263455,8.18860355559,3986.56594121,0.0
TestReserveMission,77.9889465086,116.597615911,07b8732b-2af2-4bab-96ec-0004cb81835f,5226.22975628,43945.6506902,4.92753244695,1943.48563043,0.0
TestReserveMission,79.7063206496,627.58098115,8aa72266-7a62-4639-8e55-cbe7909605e4,2527.56990725,55175.8123059,9.28227654171,2072.23885705,1.0
TestReserveMission,41.4138225149,1186.89774383,53a46d90-fb9a-4bba-86cc-71d12d580dd8,7892.41307052,141292.315057,6.67297696104,4791.71875661,1.0
TestReserveMission,70.4660752392,100.270633202,785803dc-f2d8-4630-93e7-17f75a74474c,2295.16794126,108722.561666,1.98337053612,2922.90644536,0.0
TestReserveMission,62.6956487027,263.937261276,83716c3e-583b-4ccd-92ab-90e6f48da9be,9444.01917433,22734.4751333,9.47561713361,1742.61647505,0.0
TestReserveMission,31.3640125923,128.054257371,dd100486-588e-4a77-8e0f-e8fd97561453,8981.96352809,174607.49934,5.64814521267,6947.12884953,0.0
TestReserveMission,71.7916018518,235.278114212,f00b2672-cb61-4cde-ac2f-511e952ada52,8827.75678284,22374.3362722,8.79791267998,1691.65673554,0.0
TestReserveMission,44.7641991522,117.023773432,39ab4a34-ca38-4a5f-98fb-3853d3eaa0ef,9834.08617932,22776.6610688,3.33837275834,1888.81421985,1.0
TestReserveMission,34.4745461191,1810.15997407,743f46a5-79b6-4a84-a99b-8a5cd3141292,564.086650404,168084.17691,8.6760003881,6255.60231626,1.0
TestReserveMission,68.2235068311,349.779560828,85a8bfda-0e81-4b6a-9d4a-12a7f71299c0,761.191703021,39087.8546162,8.75095358974,1952.93822074,1.0
TestReserveMission,64.5769738756,118.798424271,bbcbb47b-a754-416c-9589-c51e21c3d6c4,9705.48555756,113761.093629,1.53550378768,3141.63556143,0.0
TestReserveMission,66.8605180603,412.031931596,3d8f8a2a-4fe5-49c4-96cc-109fc280beb5,3124.79324153,95209.7354926,7.03805839699,2804.00535106,1.0
TestReserveMission,69.9497980949,325.583553568,34311810-4ed5-4cd0-8ef1-c814b5e91683,9779.70829378,124508.918179,8.82197256086,3159.9753762,0.0
TestReserveMission,51.4483036131,116.260605217,4897b789-b488-42a8-ac4d-ed19aa196f02,2333.88533015,33241.2674794,6.00567804146,2026.11007837,0.0
TestReserveMission,57.0236409259,318.613954556,b7b59694-0cf9-44fc-953d-bf7974fc7739,7356.36586015,134233.603901,2.46934229906,3733.99917861,1.0
TestReserveMission,71.3543299182,566.700307516,ad7b533b-fa9c-4a6b-b1e1-71693a2e56ed,2854.89772685,101912.555526,4.83976215889,2808.26028418,1.0
TestReserveMission,34.1920404644,2963.6709168,c94cae84-83a1-4617-82a1-806acf56fb38,4538.93761889,83462.8638953,8.3295474422,3821.00272349,1.0
TestReserveMission,35.2690056198,84.9256367042,9b4d38b4-f9da-41d9-800f-e7729e51e48f,4652.99751483,88529.7408453,4.69118392296,3890.12863248,0.0
TestReserveMission,53.3040156302,654.094058549,a31f0ca4-a2f3-4add-a0d1-5716074e33c4,4635.92475385,149501.886343,5.2114161842,4184.70213314,1.0
TestReserveMission,37.729754316,284.591825897,5c791d3a-ca39-4807-abe0-698793dec3f1,8647.74095087,95191.5830046,9.73111725174,3902.98443842,0.0
TestReserveMission,58.4850924705,362.431216083,d205b8ab-9a22-4ac5-a19a-59597ee503c3,3610.46511201,13553.0053318,8.91314738723,1611.73435758,1.0
TestReserveMission,55.8802054627,220.432795506,3b8df9ee-1ffa-4395-ba60-12e102639176,9701.96670801,145649.697529,6.9498685952,3986.46317105,0.0
TestReserveMission,70.24291728,147.929880233,1de50e56-c97b-4f35-b12a-c9686d2ae472,6285.41743271,108899.906092,4.28662360382,2930.33290628,0.0
TestReserveMission,45.191464323,213.873835327,05f5ef82-c19e-4708-878f-70a2273e9bc2,9251.60450139,89961.5412894,8.02833985008,3370.67551001,0.0
TestReserveMission,54.7068982342,133.550531724,05498689-701e-4d09-9c22-5e633d708662,1367.2970625,174520.844536,4.31045909029,4570.10673551,0.0
TestReserveMission,76.3953418992,115.529903241,37c73eaa-b4fa-4a91-af2c-017195c41d30,2207.00887368,39633.2003743,5.25845857229,1898.79079783,0.0
TestReserveMission,72.5793954663,172.340896801,acf7a72d-dfb1-481b-9b4a-79e2458b4102,4664.38065488,147519.784383,3.83091670907,3412.52980319,0.0
TestReserveMission,72.2873151287,88.7096228836,46b37be6-e237-43de-8c84-b5be869ef5af,2001.75134124,64458.0642154,2.59956925122,2271.69260334,1.0
TestReserveMission,63.6041342843,60.2035095705,d398a111-714b-4ea5-91ff-7b3aca53dc66,2819.13113106,54166.7182824,1.68847948666,2231.62260114,1.0
TestReserveMission,44.5883292986,209.57628668,b3accf56-6076-4278-b31c-1a4233613391,6539.7552293,121797.455092,7.76874166592,4111.59943437,0.0
TestReserveMission,61.5953132117,216.408259107,2be97f65-b877-47e7-8c63-90430b8ea338,920.238298273,93065.7086174,4.47774184633,2890.9219154,1.0
TestReserveMission,79.5167312635,258.374788589,0c0587c7-f97e-4294-8b6c-034a062bb155,4221.16810866,119433.481271,7.02300302048,2881.99183711,0.0
TestReserveMission,32.7740572712,70.0305459234,23a612bd-8922-41bd-8dbf-cdd682eba83f,7570.01182188,182380.979397,2.27601870556,6944.79711645,0.0
TestReserveMission,31.449768971,28.905888922,c9a34130-14a6-43ac-a365-44a8fc7caac1,1805.40631339,99230.9533551,1.46439267202,4535.22042297,0.0
TestReserveMission,52.4633528722,295.611352847,c64213e3-8d1e-4329-98d7-616d0fa0551c,9393.81628693,55456.110433,1.2468681534,2437.04472545,1.0
TestReserveMission,44.798863546,6565.33883983,591f6c1e-0690-4f22-8d8a-860f38e35c77,5259.34175072,181040.312001,9.59569672044,5421.18090663,1.0
TestReserveMission,60.0563923931,846.387634959,e7466b54-23a2-438c-a8b1-4397e9d45391,7560.44817438,43265.9843959,6.16296098825,2100.42263399,1.0
TestReserveMission,48.2638076549,2506.44892513,448bc4a0-4c45-4a3f-be81-31e478aba824,3493.56005361,152527.801271,6.57019193109,4540.29357571,1.0
TestReserveMission,72.7895281201,312.667262927,2739ef0c-8316-4734-b292-a492db074423,281.879970928,42124.1141957,4.97036484373,1958.71118667,1.0
TestReserveMission,40.470344959,214.015912944,3187b17a-4fce-468c-a0a3-ed812c1e9994,3421.82458722,121765.548631,8.13198818857,4388.75984018,0.0
TestReserveMission,45.5808740459,85.5669794717,3f40a7f9-3dfe-44ba-97ad-76af28fa0742,5055.30120228,166435.258875,2.61658725998,5031.4275419,0.0
TestReserveMission,64.9601967285,187.888910623,d403426c-7e92-456e-a83e-d2bd77d8fce6,5626.76655238,31466.9422088,4.76457752975,1864.40343154,1.0
TestReserveMission,46.9886802349,141.962015969,d222464c-3d33-4776-bf08-5df8555f73b6,2157.036843,10221.1131125,4.25405832774,1597.52288129,1.0
TestReserveMission,47.0910871259,51.2929370816,063d7347-adc4-40cd-adb7-8e79a322d760,3845.46949315,96467.0118252,1.47267921043,3428.51953337,0.0
TestReserveMission,68.5991356087,305.965396532,9bbf4ae5-9821-4eb4-8ef9-f41f38b7e82a,4258.88180682,134127.916961,8.64169192894,3335.24208536,0.0
TestReserveMission,72.054706357,138.931788001,fc9e0346-fd95-47b2-84bb-00b6bf4bc811,4008.45765463,141407.082217,2.2427546062,3342.49612782,0.0
TestReserveMission,70.5268084775,529.562971241,5e5c96c6-adb0-4329-a178-e506411856e7,5009.26831755,62334.9834188,6.74398695675,2263.84806805,1.0
TestReserveMission,38.2210504717,229.934890265,16b85799-ad7c-4f41-afa9-1435def50dbc,8821.07694605,104347.714542,8.53084249083,4110.11111036,0.0
TestReserveMission,63.8366461934,76.5660884318,612a1d74-6dd7-4853-9661-16077599889b,1958.40682601,74216.7639581,2.99143385656,2542.604372,0.0
TestReserveMission,73.4546083797,143.48336362,76876c22-5a5e-4109-9638-a5de8075befc,229.286767791,22895.6610831,6.70214767876,1691.69808931,0.0
TestReserveMission,56.6024486016,67.7657556257,aacc46cd-3ebf-4ce3-b661-a03d485a7c36,1347.46316767,61904.7628045,3.44132988948,2473.67641037,0.0
TestReserveMission,30.7471569253,459.521404551,5b5f0790-5afe-4552-990b-b5e67f70bb35,9650.948377,16656.5379419,3.43498674617,1921.72611739,1.0
TestReserveMission,57.1705338472,148.826652431,a911fdb5-823c-4034-a270-4366fdfc39b8,6431.63555924,137389.880364,4.91708613364,3783.15895477,0.0
TestReserveMission,38.8263135555,241.67414902,e818f9f7-bfe8-4c76-973e-69b169727818,3958.11722566,13982.818906,9.32556030169,1740.1376908,0.0
TestReserveMission,38.8159908425,238.21378652,32619c3e-3476-428e-8a6d-a325f1959ab1,7714.16536539,83188.8374903,8.84087577832,3523.1589323,0.0
TestReserveMission,46.4626920333,419.664053115,6a0d084b-b512-45f3-8f4e-3ada87e79b80,4839.80270088,195321.861353,4.11708216176,5583.84297175,1.0
TestReserveMission,44.3249824428,261.147809419,65acfbcb-2b1c-4338-a498-edc300b06b9b,1620.6000928,188751.347399,8.66143785727,5638.35131785,0.0
TestReserveMission,57.8352289772,298.705525501,3d2587fd-33e9-4e7c-bcb2-5cbfad954217,8025.10862836,181757.771213,8.33552669311,4522.68265946,0.0
TestReserveMission,41.9142065437,53.6522700842,aaad3783-da87-4232-95fe-126e23904370,5729.08597465,39031.3314798,3.48237174521,2311.21961975,0.0
TestReserveMission,66.8978218516,411.953300965,5b891200-c2d9-46c5-8e33-203be8722ed0,9934.35508005,188265.486957,9.72251147989,4194.22446571,0.0
TestReserveMission,73.3633036388,210.970429574,a43090bd-0b2d-4faa-a110-1c197e3b14a6,6242.68699681,185183.2825,3.63592497474,3904.19497644,0.0
TestReserveMission,34.5140204266,1401.40334329,0139bb3d-36bf-4ded-bb2d-12ac5c9df4d7,6593.75084813,82589.0512096,8.60323246316,3772.91308833,1.0
TestReserveMission,55.4373133626,266.441423431,20d009f8-0f2b-4193-bc94-ee37a4c972c5,9090.11329068,108813.633789,8.6277335936,3342.82300112,0.0
TestReserveMission,59.3142889829,639.503132954,a0ceef5a-aa8d-4d3c-af28-ab3973a72279,2822.34457723,148876.45973,7.00978862644,3889.95944287,1.0
TestReserveMission,51.9249507947,138.931120492,471ec0b1-3670-4d96-b537-be7e429b512e,614.381211137,98864.7262219,5.93881396236,3283.99267999,0.0
TestReserveMission,44.5910573377,54.7905739943,2c76b2fe-6f2a-4f65-bac8-b08d7462e532,4960.48070467,103928.700936,1.70922901955,3710.70725703,0.0
TestReserveMission,42.4929001655,110.03476257,add26e52-d7ca-424c-aa1b-80955dc91a90,6846.57739868,16096.5255102,1.29198018534,1758.80505796,1.0
TestReserveMission,57.9481222467,113.169513219,f427eb7e-50b2-463a-8e5b-34f8a3771679,5124.25838483,87485.6099512,4.62060108864,2889.72294803,0.0
TestReserveMission,38.7050486405,20.19791505,1f40018d-a57d-401e-bba7-b70f1f427ed8,4005.18389901,10931.138048,1.60390370095,1662.42150396,0.0
TestReserveMission,63.9233541504,125.578893354,fe15c8d1-92e6-4811-bc22-fd274dd07e5e,1509.81308102,117750.003967,4.21383626897,3222.04983503,0.0
TestReserveMission,55.4377876745,639.57037153,cf11d96d-9d0d-40ea-8dc9-c9960100b424,1030.50246388,20688.1589321,5.57444791987,1753.17793151,1.0
TestReserveMission,46.9430556831,109.054572113,ab5e9872-535d-4917-89d1-049d95a9c66d,2671.12226074,168804.257603,4.09561516882,4975.93671836,0.0
TestReserveMission,79.8966838997,281.153741845,340adc76-692e-4ba5-aa32-c36dc3e68570,970.603313144,154835.560584,6.98955686105,3317.94727173,0.0
TestReserveMission,32.5080146253,229.935497543,0571fe36-4343-49c1-8746-e8995cae9668,1367.60550577,40670.6443695,9.03896288111,2631.09591706,0.0
TestReserveMission,50.4376972206,132.28392491,b44e0a32-7b5c-47d7-849c-299337980caf,8985.34310774,106782.200176,5.23641107623,3497.11093211,0.0
TestReserveMission,48.132064425,54.2154921057,e0536cab-81c7-4a33-bfdc-d04c5c2ded0d,1295.50195526,55607.9428328,3.25889987238,2535.32012801,0.0
TestReserveMission,62.6567404694,57.0274658459,dc736224-d15c-45dd-b956-1654c7881028,8708.402574,25420.5709334,3.12802650246,1785.71167193,0.0
TestReserveMission,38.6364475426,2070.86759801,d1a59db9-e199-4d0a-882a-122464825d59,8754.09176691,169239.981883,9.63069476588,5760.31943014,1.0
TestReserveMission,43.3746624401,113.167935171,ee248d74-65ff-4880-bea9-5179f0566760,9804.13067816,176424.635585,3.74368610247,5447.45841143,0.0
TestReserveMission,45.0839410359,598.142051546,d8aa6519-f2b5-4564-8930-5ec095853db2,5030.40782708,130273.648116,6.33660240521,4269.57986199,1.0
TestReserveMission,65.4184017735,199.378725724,a1912f93-1c3d-44b8-9129-7ec67ff66d32,6836.55455439,83444.0554136,7.00527278837,2655.54408471,0.0
TestReserveMission,62.1054851553,153.729471568,3ebad71d-a530-4179-a334-36a34023abe8,8626.87628335,179643.415848,1.54957161662,4272.55313598,0.0
TestReserveMission,67.661578079,788.054757674,2e7c1e78-1e13-4fab-b0d4-42e09b03b19c,1852.07352164,102471.336829,9.58912174387,2894.46862073,1.0
TestReserveMission,65.6079966857,247.511526423,2cf73922-4b95-4d10-8709-9b964d9f4ddf,7264.58253576,98003.5008391,7.9290034341,2873.77371342,0.0
TestReserveMission,78.9842743153,158.570541422,89be85c4-8738-4542-875c-4d1dd8746af8,9359.30617187,115791.483093,1.9113517243,2846.00679815,0.0
