BatteryMass,canard_mass,CfgID,ConstraintsTest,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
312.838691991,200.0,TestConstraints,0.0,388.12350407,63.2273420373,1277.7681631,1793.96203888,500.0,54eb093c-c05b-4424-939b-fd1225d7abf0,2.0,2.0,1020.0,1020.0,6395.21161387,209.502468984,550.0,50.0,128439.837163,9.40842015439,2211.3970669,2000.0,3411.3970669,1.0,200.0,30.0
49.0801178666,200.0,TestConstraints,0.0,147.410739163,61.0844877185,331.339769717,433.233609398,500.0,34902ca1-6c7d-48c9-ac6a-49ea1a25443d,2.0,2.0,1020.0,1020.0,9170.8560226,385.77750537,550.0,50.0,154218.794886,1.39548919995,2704.68017079,2000.0,3904.68017079,1.0,200.0,30.0
860.520150003,200.0,TestConstraints,0.0,826.04465285,70.2040622491,180.499502755,297.865342164,500.0,b03813db-8b95-4261-b9a6-7a9a1b738221,2.0,2.0,1020.0,1020.0,4572.59013709,938.005765529,550.0,50.0,89517.673232,9.09713100488,1455.10674403,2000.0,2655.10674403,0.0,200.0,30.0
805.126569695,200.0,TestConstraints,0.0,513.837400839,67.0346738677,148.99967511,186.149976982,500.0,c8083fc7-0918-4c2b-9f76-e71932732bd0,2.0,2.0,1020.0,1020.0,8572.20726143,551.482707514,550.0,50.0,152856.061842,4.53220911292,2460.253681,2000.0,3660.253681,0.0,200.0,30.0
797.166614592,200.0,TestConstraints,0.0,651.842767502,46.6886587738,83.221117528,115.356631799,500.0,871d86f3-925e-44ba-a152-6e5d68893916,2.0,2.0,1020.0,1020.0,5437.15711547,494.381189584,550.0,50.0,163724.894812,4.22610262287,3686.73801972,2000.0,4886.73801972,0.0,200.0,30.0
922.87894555,200.0,TestConstraints,0.0,286.292935101,39.6617084315,480.946014849,734.561920405,500.0,f416629d-3ff1-4a5f-bc18-ab1e5296d105,2.0,2.0,1020.0,1020.0,7928.18979915,63.4676918371,550.0,50.0,86673.1337939,6.14833612691,2365.31014476,2000.0,3565.31014476,1.0,200.0,30.0
28.7871312736,200.0,TestConstraints,1.0,1083.00885506,75.2399558587,234.226045669,363.958236472,500.0,cbc8458c-fbea-4e72-8757-f212babac8fc,2.0,2.0,1020.0,1020.0,516.558547521,355.112535187,550.0,50.0,135480.76019,9.63467104551,1980.64911847,2000.0,3180.64911847,0.0,200.0,30.0
117.887155627,200.0,TestConstraints,0.0,196.781935367,58.902038129,64.438286356,85.2158780277,500.0,cec6ff90-b3c1-43a9-be67-6ee135c90a91,2.0,2.0,1020.0,1020.0,4642.12420867,368.671001318,550.0,50.0,91831.4860695,3.046533178,1739.05447395,2000.0,2939.05447395,0.0,200.0,30.0
201.239641302,200.0,TestConstraints,0.0,129.903259447,61.9745344784,63.3850602447,77.6422499233,500.0,279102e9-8f3f-4459-a565-75ec2c20561d,2.0,2.0,1020.0,1020.0,4971.82522077,823.837826685,550.0,50.0,91495.8677115,0.963520192547,1656.3461877,2000.0,2856.3461877,0.0,200.0,30.0
876.034972179,200.0,TestConstraints,0.0,194.111099247,37.9615116827,17.2908965918,24.1435409752,500.0,ddbd0fa9-2906-4d4c-a074-0a75d188578d,2.0,2.0,1020.0,1020.0,445.47270703,821.497609615,550.0,50.0,94858.9278886,0.71548606985,2678.81850547,2000.0,3878.81850547,1.0,200.0,30.0
134.805417482,200.0,TestConstraints,0.0,265.151116945,55.0974306131,697.103594533,1080.02576503,500.0,138a4b39-a408-4aaf-8543-328b7a0f322e,2.0,2.0,1020.0,1020.0,9244.04070064,679.502646632,550.0,50.0,94071.0290749,8.29775001681,1887.35782101,2000.0,3087.35782101,1.0,200.0,30.0
312.964230982,200.0,TestConstraints,0.0,193.627256044,38.0186246658,22.4971565219,41.2036037093,500.0,a8d15e8d-6aef-43fe-8394-769743d2d4e7,2.0,2.0,1020.0,1020.0,904.192065477,810.192932889,550.0,50.0,49449.2911049,3.00161987745,1480.65965141,2000.0,2680.65965141,0.0,200.0,30.0
345.137681035,200.0,TestConstraints,0.0,232.982586272,79.7142303271,960.781641225,2051.29822036,500.0,b8aa780c-f90a-47c0-ab90-55221d13d9b0,2.0,2.0,1020.0,1020.0,1693.83137562,944.983909876,550.0,50.0,51523.7889233,8.27583786876,826.356224125,2000.0,2026.35622413,1.0,200.0,30.0
857.272522436,200.0,TestConstraints,0.0,376.112137307,42.6911482533,69.5944833972,82.5814373123,500.0,3dc9482d-2b68-4a02-9fc7-6f129aa258a0,2.0,2.0,1020.0,1020.0,2668.26320145,965.699101811,550.0,50.0,195419.315997,0.394601084588,4757.51369998,2000.0,5957.51369998,0.0,200.0,30.0
360.809905234,200.0,TestConstraints,0.0,93.2465162269,69.8806782839,39.2650460719,55.6480922401,500.0,3c7e3d8d-b277-4722-b5aa-078398589f9b,2.0,2.0,1020.0,1020.0,7012.28459378,571.997332064,550.0,50.0,39036.9410963,1.53370967318,738.622813272,2000.0,1938.62281327,0.0,200.0,30.0
161.473895241,200.0,TestConstraints,0.0,287.163312587,78.0270872695,197.585313001,213.529239207,500.0,cf6da191-033e-4d5d-b4ca-6711619f93ab,2.0,2.0,1020.0,1020.0,3349.7917578,827.002612601,550.0,50.0,199699.75947,2.45075469305,2739.36452914,2000.0,3939.36452914,0.0,200.0,30.0
326.478894889,200.0,TestConstraints,0.0,92.6007203223,50.4497352678,166.312956167,306.407554426,500.0,536e560f-3370-4de0-aa88-f6194dfb62bc,2.0,2.0,1020.0,1020.0,8495.80296281,58.9123929427,550.0,50.0,48082.3503354,0.960970441074,1133.07438345,2000.0,2333.07438345,1.0,200.0,30.0
102.173307555,200.0,TestConstraints,0.0,910.645488115,50.9095109989,122.499583319,202.29337498,500.0,dc5f85e1-5fa4-4266-a453-264c486b204c,2.0,2.0,1020.0,1020.0,4322.4454587,885.902723421,550.0,50.0,121321.567676,7.37717923441,2563.08255758,2000.0,3763.08255758,0.0,200.0,30.0
126.624387853,200.0,TestConstraints,0.0,74.452367763,45.5713520837,107.63739998,314.924025738,500.0,808831dd-24e3-4135-8212-a613baa023db,2.0,2.0,1020.0,1020.0,6318.46920406,808.265777432,550.0,50.0,23812.3583116,5.31210677789,702.529115834,2000.0,1902.52911583,1.0,200.0,30.0
597.779318942,200.0,TestConstraints,0.0,104.887957451,63.1579071902,92.0224104017,237.865339891,500.0,1043ea33-c64d-4530-91b0-c941e2ee7375,2.0,2.0,1020.0,1020.0,9667.48129704,252.011760601,550.0,50.0,29097.9371199,4.96110390633,640.717246888,2000.0,1840.71724689,1.0,200.0,30.0
649.450998539,200.0,TestConstraints,0.0,167.930866452,63.2513824814,64.8772159442,85.2417210326,500.0,9285e4b2-9db7-42ed-a446-0221689c52b5,2.0,2.0,1020.0,1020.0,9700.40906335,429.209719104,550.0,50.0,75046.1018692,1.73920034986,1366.47370105,2000.0,2566.47370105,0.0,200.0,30.0
595.453364801,200.0,TestConstraints,0.0,1473.00574646,63.2701083488,220.567366915,349.0655303,500.0,5ef93820-1bc9-4da9-aebb-05176ac97609,2.0,2.0,1020.0,1020.0,4329.56122202,260.554346528,550.0,50.0,156265.426471,9.55056639222,2649.81442816,2000.0,3849.81442816,0.0,200.0,30.0
73.1580237863,200.0,TestConstraints,0.0,243.129879372,76.1127048895,112.416842326,203.053852855,500.0,b9eefcbe-a522-4a42-b083-acc969ce5b38,2.0,2.0,1020.0,1020.0,8507.46624645,389.604116697,550.0,50.0,29608.5034635,7.84806517423,569.008687925,2000.0,1769.00868792,0.0,200.0,30.0
946.463178712,200.0,TestConstraints,0.0,285.444138921,76.176585072,105.120218154,127.940120096,500.0,d23af571-7f40-4990-a3d0-e6837f2fd948,2.0,2.0,1020.0,1020.0,3064.71374971,648.007455459,550.0,50.0,99913.2821084,3.3921382983,1491.60095998,2000.0,2691.60095998,0.0,200.0,30.0
453.828705455,200.0,TestConstraints,0.0,107.036709034,34.7767427827,12.1441488875,28.3797879223,500.0,87591310-b97f-435b-813d-03ff379b274c,2.0,2.0,1020.0,1020.0,1788.3801721,721.559947605,550.0,50.0,15214.5807009,2.62179063638,617.492976153,2000.0,1817.49297615,0.0,200.0,30.0
258.099157198,200.0,TestConstraints,0.0,83.3601142015,37.7811528524,43.5589851553,66.8350449368,500.0,05646b0a-853f-4767-abb4-fa83b17fc252,2.0,2.0,1020.0,1020.0,1282.78329668,71.489002706,550.0,50.0,75636.1600314,0.990253601304,2181.95479283,2000.0,3381.95479283,1.0,200.0,30.0
161.412812505,200.0,TestConstraints,0.0,772.627988362,64.2316361283,164.524329604,239.737203718,500.0,a01d4567-af93-4cd9-af84-ba130b841258,2.0,2.0,1020.0,1020.0,8689.65627216,804.00964178,550.0,50.0,134959.168881,7.05766976837,2281.13235495,2000.0,3481.13235495,0.0,200.0,30.0
818.010178321,200.0,TestConstraints,0.0,184.435782543,36.331683895,42.128626717,89.5664380521,500.0,16d9a550-271c-4f66-b5c4-9185259d53d6,2.0,2.0,1020.0,1020.0,6448.26589485,285.580892805,550.0,50.0,10929.6270224,5.4116051712,480.829079489,2000.0,1680.82907949,0.0,200.0,30.0
588.94065722,200.0,TestConstraints,0.0,281.566901755,70.4825955147,493.116256388,614.951073997,500.0,561d139c-a77b-43f3-b6fe-4e6f9f68f77b,2.0,2.0,1020.0,1020.0,9293.60266248,238.459968972,550.0,50.0,190433.10059,5.63274559939,2881.84574219,2000.0,4081.84574219,1.0,200.0,30.0
945.493654797,200.0,TestConstraints,0.0,636.02740114,64.885008307,144.173273094,249.459940863,500.0,b3d94795-fbd9-4a8f-b3ef-227b24f17f7a,2.0,2.0,1020.0,1020.0,5564.40010617,76.0869136924,550.0,50.0,67448.3594838,8.568292385,1219.50606224,2000.0,2419.50606224,0.0,200.0,30.0
944.911874343,200.0,TestConstraints,0.0,994.232628398,69.2435754599,195.726613529,290.60824363,500.0,75078095-91de-43c2-b4e4-52059020ca16,2.0,2.0,1020.0,1020.0,4303.32697126,59.038922081,550.0,50.0,142089.48031,8.11364062319,2232.02402341,2000.0,3432.02402341,0.0,200.0,30.0
755.880301005,200.0,TestConstraints,0.0,192.599235665,59.7339770463,134.436597506,176.698072584,500.0,2bd53b38-7280-4d87-b9b7-4a0737478379,2.0,2.0,1020.0,1020.0,4393.6716677,609.896203328,550.0,50.0,141795.75805,1.13454926229,2553.7873328,2000.0,3753.7873328,1.0,200.0,30.0
536.118327695,200.0,TestConstraints,0.0,281.021553492,42.5457188267,68.5161675702,84.8508109334,500.0,2acead68-b7ca-4dd8-9764-5ca3c1ff67b4,2.0,2.0,1020.0,1020.0,4509.6185523,654.504692522,550.0,50.0,166351.432484,0.6117611278,4089.94527937,2000.0,5289.94527937,0.0,200.0,30.0
641.477646255,200.0,TestConstraints,0.0,124.495353922,71.3808764091,76.319187316,138.671351988,500.0,3b66f094-e495-4b9e-9d8a-77e9801e39fb,2.0,2.0,1020.0,1020.0,8017.49980402,957.302014774,550.0,50.0,49070.0389861,0.310317651644,867.439570016,2000.0,2067.43957002,0.0,200.0,30.0
296.587926474,200.0,TestConstraints,0.0,495.095081276,51.7149327107,83.2259200518,112.484075702,500.0,0400a26c-7b50-4549-be9c-55ef069842f0,2.0,2.0,1020.0,1020.0,341.431405664,396.450158178,550.0,50.0,156964.800986,4.13429655692,3215.19298506,2000.0,4415.19298506,0.0,200.0,30.0
367.664089366,200.0,TestConstraints,0.0,210.169964781,43.9659400024,424.169326086,597.562199162,500.0,b8e291f9-c98c-4a18-a32e-b2035b11508b,2.0,2.0,1020.0,1020.0,1604.05525816,976.547187573,550.0,50.0,116394.697836,1.5031684405,2827.38335698,2000.0,4027.38335698,1.0,200.0,30.0
605.36002689,200.0,TestConstraints,0.0,964.469717718,40.1060955715,5609.34665112,7626.98958416,500.0,8293f3a6-8c9b-4ce3-bfc2-890ac1c45e01,2.0,2.0,1020.0,1020.0,186.682194064,269.869070876,550.0,50.0,134500.845776,5.36530802358,3533.62602266,2000.0,4733.62602266,1.0,200.0,30.0
717.061227449,200.0,TestConstraints,0.0,701.157358207,33.4643687188,104.58859417,209.241810053,500.0,2bf73f0e-215a-4d58-b0a1-91eb046a9c31,2.0,2.0,1020.0,1020.0,340.652785862,857.738354816,550.0,50.0,40305.4507972,8.59903971556,1384.42884,2000.0,2584.42884,0.0,200.0,30.0
565.62751233,200.0,TestConstraints,0.0,215.30771661,66.2094657789,916.526877826,2272.10586495,500.0,5540c7df-dda6-4059-b1bb-d1631da4976e,2.0,2.0,1020.0,1020.0,3128.61202132,532.072139656,550.0,50.0,35465.7209423,5.09620799851,715.65937325,2000.0,1915.65937325,1.0,200.0,30.0
865.232938891,200.0,TestConstraints,0.0,1495.20237236,78.5999362563,9296.16440652,12966.9622275,500.0,488a057b-fbc0-43ff-8cb9-dbf97b1c8f49,2.0,2.0,1020.0,1020.0,2366.50644032,619.094487778,550.0,50.0,135392.083418,9.37003507889,1902.54698752,2000.0,3102.54698752,1.0,200.0,30.0
678.434385763,200.0,TestConstraints,0.0,236.904187713,68.9946485387,77.6845945073,138.802593939,500.0,1ce95362-eb11-4c1e-b0a7-6c90cca86b54,2.0,2.0,1020.0,1020.0,7703.86317488,208.127525632,550.0,50.0,30109.8603781,6.27328619933,616.408634812,2000.0,1816.40863481,0.0,200.0,30.0
521.447595689,200.0,TestConstraints,0.0,247.34545605,63.3932191263,343.594595796,438.078169964,500.0,246f58cd-b08e-401b-914e-8dbdfe865baa,2.0,2.0,1020.0,1020.0,8082.33620002,336.867186666,550.0,50.0,178009.199672,4.90027593696,2988.0164113,2000.0,4188.0164113,1.0,200.0,30.0
533.992887779,200.0,TestConstraints,0.0,176.090125135,59.8564267895,156.888221616,225.617374686,500.0,9d5c6cc3-8a2a-43a5-96e7-9dab9cee3878,2.0,2.0,1020.0,1020.0,7016.23911206,703.11108909,550.0,50.0,109221.112817,3.91674669785,2004.71822452,2000.0,3204.71822452,1.0,200.0,30.0
64.9634332042,200.0,TestConstraints,0.0,73.8394428732,44.497725768,38.8660496013,59.2261761747,500.0,336faf1f-3bba-4659-a26f-e49a4a8bd84b,2.0,2.0,1020.0,1020.0,2581.93418075,426.653198825,550.0,50.0,78048.4607663,1.40579614692,1933.98763463,2000.0,3133.98763463,1.0,200.0,30.0
785.98121105,200.0,TestConstraints,0.0,130.870535249,74.7028186089,44.5550579275,59.0256132413,500.0,5126dee9-592b-4cbd-8ef5-e5074a300bf6,2.0,2.0,1020.0,1020.0,5694.91383285,583.648643247,550.0,50.0,42426.9442639,1.41475336809,747.943018135,2000.0,1947.94301813,0.0,200.0,30.0
876.652432389,200.0,TestConstraints,0.0,123.698599211,64.8698507686,63.5674546841,136.190898286,500.0,c03f2f9e-4b60-4d81-ae89-c24c4d23c02b,2.0,2.0,1020.0,1020.0,1674.13331442,138.113987188,550.0,50.0,42365.1272038,4.0806325342,833.078844823,2000.0,2033.07884482,1.0,200.0,30.0
484.449742232,200.0,TestConstraints,0.0,120.729630243,46.0194788208,76.0241302345,130.191663448,500.0,90c0e254-5718-446d-8d66-50ed4cb18b65,2.0,2.0,1020.0,1020.0,4705.11868245,457.100876292,550.0,50.0,64196.7691365,2.75575701147,1574.99122505,2000.0,2774.99122505,1.0,200.0,30.0
698.766146083,200.0,TestConstraints,0.0,108.255699012,66.3339303979,23.2879813287,37.5819632435,500.0,5123162b-a4ec-4f8d-b5f4-7b1012897d42,2.0,2.0,1020.0,1020.0,5393.31624042,466.357291808,550.0,50.0,24213.0799634,1.65862615774,545.018020463,2000.0,1745.01802046,0.0,200.0,30.0
403.249697031,200.0,TestConstraints,0.0,140.124519417,71.7585057397,272.682432184,469.645367138,500.0,9d29850a-4f00-49c6-b5d7-24ab38b789c2,2.0,2.0,1020.0,1020.0,4408.31092574,1.52465744778,550.0,50.0,66431.4741631,7.06109937733,1105.76445786,2000.0,2305.76445786,1.0,200.0,30.0
555.943897105,200.0,TestConstraints,0.0,184.173768617,33.8686680645,18.0942839603,37.3410792758,500.0,7fcfd827-2e95-44d4-b598-9f80ad890a57,2.0,2.0,1020.0,1020.0,3005.45634694,920.856559397,550.0,50.0,33105.0970318,2.96054344677,1157.45494357,2000.0,2357.45494357,0.0,200.0,30.0
377.115003206,200.0,TestConstraints,0.0,159.089929129,55.9593627931,265.458613068,369.862674184,500.0,cdd85bdc-444c-4ee6-a8e7-640cdbb88546,2.0,2.0,1020.0,1020.0,5418.62499838,114.968586509,550.0,50.0,126328.120774,3.40911611395,2437.49748511,2000.0,3637.49748511,1.0,200.0,30.0
109.34613005,200.0,TestConstraints,0.0,273.019054984,52.5072952504,894.393999136,1533.03376136,500.0,6078262b-f793-4fc0-9081-bd283c57052f,2.0,2.0,1020.0,1020.0,9685.47390206,892.397059227,550.0,50.0,71598.3220576,8.58825374014,1543.58808269,2000.0,2743.58808269,1.0,200.0,30.0
405.773238254,200.0,TestConstraints,0.0,261.083966814,62.5808015095,1002.87872587,1313.3096272,500.0,a9ff2eff-398a-4bdf-bc0c-756aea175a82,2.0,2.0,1020.0,1020.0,8475.72389644,718.382077812,550.0,50.0,114847.705846,0.47499029534,2015.19071465,2000.0,3215.19071465,1.0,200.0,30.0
33.2008783317,200.0,TestConstraints,0.0,201.857775763,71.1564420218,585.049330762,1083.06380998,500.0,7be894e1-d066-4f9b-8d5c-11840146e773,2.0,2.0,1020.0,1020.0,380.654362732,5.84006524471,550.0,50.0,104119.031091,9.23382815037,1643.24110836,2000.0,2843.24110836,1.0,200.0,30.0
596.37751864,200.0,TestConstraints,0.0,330.21892197,76.7530578219,109.381389461,176.789078735,500.0,42e3d2b6-f5cd-473f-8277-42ff7bce1c9a,2.0,2.0,1020.0,1020.0,5277.69567993,946.997842153,550.0,50.0,51728.321146,6.69442648098,853.957788965,2000.0,2053.95778897,0.0,200.0,30.0
143.689325169,200.0,TestConstraints,0.0,345.332242593,54.7166944838,802.724792745,1024.37037049,500.0,ef502484-bf97-491b-a3a5-7a4717493483,2.0,2.0,1020.0,1020.0,2269.00267185,841.906861236,550.0,50.0,189678.887974,6.46478898143,3646.56335445,2000.0,4846.56335445,1.0,200.0,30.0
886.580112406,200.0,TestConstraints,0.0,477.913452929,32.9204153666,1086.59528434,1527.38207303,500.0,459995b2-fb36-4217-ad64-132ee7d523f6,2.0,2.0,1020.0,1020.0,9348.1765157,401.627290428,550.0,50.0,100198.375986,7.68293370772,3223.65467052,2000.0,4423.65467052,1.0,200.0,30.0
908.169564844,200.0,TestConstraints,0.0,392.587508302,47.6915589257,60.6526417407,105.033054462,500.0,5149de0e-7809-4b85-8d9e-a48cac612dbc,2.0,2.0,1020.0,1020.0,8678.97484601,818.36030886,550.0,50.0,60966.2524388,5.1141002051,1458.34471785,2000.0,2658.34471785,0.0,200.0,30.0
714.693692071,200.0,TestConstraints,0.0,111.919280024,79.0405813066,74.8169304047,163.990035164,500.0,e7a3eb40-9d33-4b16-a463-07d591a36152,2.0,2.0,1020.0,1020.0,4593.17915479,288.311815881,550.0,50.0,33358.5065706,5.89702499511,602.042778774,2000.0,1802.04277877,1.0,200.0,30.0
953.775131221,200.0,TestConstraints,0.0,149.001184502,63.9448361675,88.7759063593,195.085258383,500.0,e273d3ed-b1e4-4434-a4ac-ba21d5a94408,2.0,2.0,1020.0,1020.0,4832.28106884,623.2613538,550.0,50.0,38810.8046779,5.65360799268,786.941967545,2000.0,1986.94196755,1.0,200.0,30.0
647.32512075,200.0,TestConstraints,0.0,292.694392321,56.2318354363,579.237812132,912.487429226,500.0,464f11ce-07bb-46a9-9675-b734e3646837,2.0,2.0,1020.0,1020.0,4693.35095961,129.190353615,550.0,50.0,90446.5832612,9.58773547105,1788.45867042,2000.0,2988.45867042,1.0,200.0,30.0
865.634193152,200.0,TestConstraints,0.0,174.556579919,42.5197634671,52.9826687954,73.0886818952,500.0,c7bcb5d4-bac9-4558-a888-cb3aac8e4203,2.0,2.0,1020.0,1020.0,1727.10329476,396.657480391,550.0,50.0,99489.353695,0.603804462266,2519.83789143,2000.0,3719.83789143,1.0,200.0,30.0
490.146029703,200.0,TestConstraints,0.0,231.748581735,36.7853485732,427.424160796,795.258877073,500.0,5987c22f-5c6a-4395-a093-91744035c8f9,2.0,2.0,1020.0,1020.0,7434.38141352,389.817101726,550.0,50.0,50231.5261434,8.63404950112,1545.53079125,2000.0,2745.53079125,1.0,200.0,30.0
606.278786188,200.0,TestConstraints,0.0,1211.21251573,50.1619118033,130.590171922,191.384387538,500.0,0a78c408-8a7c-4fc2-9fa5-e6eddcdcb180,2.0,2.0,1020.0,1020.0,3242.47436188,951.582303714,550.0,50.0,197154.54846,6.3484291352,4110.36352427,2000.0,5310.36352427,0.0,200.0,30.0
631.828538693,200.0,TestConstraints,0.0,335.209713166,77.2416637531,143.896403687,168.137583118,500.0,a072a7aa-9905-4c58-9ede-a3893a72c596,2.0,2.0,1020.0,1020.0,2339.51539213,709.970265416,550.0,50.0,140035.705405,3.58118409713,1992.95558124,2000.0,3192.95558124,0.0,200.0,30.0
162.711918825,200.0,TestConstraints,0.0,68.3172633997,52.4112472641,93.4295916862,182.115512186,500.0,0ab4c5d1-c13f-4af5-bac4-e7ca289891a0,2.0,2.0,1020.0,1020.0,6586.91344993,32.5290995237,550.0,50.0,49734.1702821,2.53083321013,1128.92170819,2000.0,2328.92170819,1.0,200.0,30.0
716.100212164,200.0,TestConstraints,0.0,203.186238818,72.0605265326,245.878268822,324.601297112,500.0,2c2b77b1-bfb9-4275-b5af-5d8feedf49e5,2.0,2.0,1020.0,1020.0,8452.13160349,869.123147903,550.0,50.0,129335.853552,2.4269118599,1974.82248847,2000.0,3174.82248847,1.0,200.0,30.0
836.842083169,200.0,TestConstraints,0.0,846.187638532,66.3818880839,169.463965344,260.121188777,500.0,2eba1f03-6a02-4e09-9f92-acd5c5771847,2.0,2.0,1020.0,1020.0,6135.55812826,245.845474885,550.0,50.0,118531.968575,7.88763446031,1965.60706837,2000.0,3165.60706837,0.0,200.0,30.0
221.732921757,200.0,TestConstraints,0.0,179.157236241,63.0997246593,68.7026453214,130.277467761,500.0,e995033b-3d88-49ee-97cf-38f50b570b8a,2.0,2.0,1020.0,1020.0,5165.46945161,304.797807712,550.0,50.0,22619.7318117,6.35772679626,538.475919409,2000.0,1738.47591941,0.0,200.0,30.0
169.212839597,200.0,TestConstraints,0.0,80.4274329367,41.7780323766,148.296384072,622.627322692,500.0,6d22d4fa-a60a-4f75-bd34-c0859835ff1c,2.0,2.0,1020.0,1020.0,7276.62732872,197.118216569,550.0,50.0,13245.5730817,8.47452544705,497.046359731,2000.0,1697.04635973,1.0,200.0,30.0
899.242888571,200.0,TestConstraints,0.0,254.584124186,72.3040326635,375.315260506,610.033688121,500.0,576f94ea-e949-489d-80e8-d208b6b5dc22,2.0,2.0,1020.0,1020.0,1095.47539216,744.10875434,550.0,50.0,101612.99309,7.70500910923,1585.35720273,2000.0,2785.35720273,1.0,200.0,30.0
625.787045916,200.0,TestConstraints,0.0,190.753896785,39.3874419214,249.694302318,390.472608869,500.0,fd1c8599-cec2-4146-8f91-55793fa04a68,2.0,2.0,1020.0,1020.0,7663.61231796,115.336616377,550.0,50.0,79733.2181385,4.35706431184,2204.33096055,2000.0,3404.33096055,1.0,200.0,30.0
56.2741181916,200.0,TestConstraints,1.0,1282.30524809,51.6447913044,150.531415753,248.612701995,500.0,c8aaed49-26a7-4b08-8513-1cc4f1924dcf,2.0,2.0,1020.0,1020.0,1680.07008843,552.133466469,550.0,50.0,148978.177047,8.29263657161,3064.66994026,2000.0,4264.66994026,0.0,200.0,30.0
163.30377537,200.0,TestConstraints,0.0,468.534986288,67.2418369683,120.368900583,171.163768681,500.0,42551838-d10e-49c6-8711-2e3f378b7909,2.0,2.0,1020.0,1020.0,993.998178439,579.919804931,550.0,50.0,115051.573929,5.76377275901,1891.01176167,2000.0,3091.01176167,0.0,200.0,30.0
269.631901011,200.0,TestConstraints,0.0,141.846689464,61.7271757665,84.538811918,108.938444613,500.0,de06915c-3c4b-4cde-9aad-f7ee9a56ad0a,2.0,2.0,1020.0,1020.0,6793.14312854,691.172052745,550.0,50.0,104774.638803,0.65463187679,1877.38267631,2000.0,3077.38267631,0.0,200.0,30.0
318.717426078,200.0,TestConstraints,0.0,1425.44435264,76.1529851581,289.507899535,421.052821492,500.0,6e00542c-3730-43d9-8557-ed34ac88cc62,2.0,2.0,1020.0,1020.0,5223.8858164,902.593748699,550.0,50.0,176013.347912,9.66073110756,2491.31251843,2000.0,3691.31251843,0.0,200.0,30.0
73.3798970278,200.0,TestConstraints,1.0,779.107065024,79.7063213708,215.80458363,319.682710977,500.0,6ab3ed0e-71e7-41a6-ac8e-0ecf07908b72,2.0,2.0,1020.0,1020.0,1810.83755638,21.8576950637,550.0,50.0,124971.825815,8.5508541224,1747.90356982,2000.0,2947.90356982,0.0,200.0,30.0
981.554070418,200.0,TestConstraints,0.0,464.922040569,64.1947382742,111.601083696,148.754982662,500.0,1465908f-5780-45ff-a87a-7646af01b7e6,2.0,2.0,1020.0,1020.0,5045.81442267,214.451569872,550.0,50.0,122997.946436,4.67513850984,2096.01289674,2000.0,3296.01289674,0.0,200.0,30.0
359.05201575,200.0,TestConstraints,0.0,252.426201169,30.290344446,26.5076908115,53.5670582279,500.0,3386c977-56b7-4934-b298-8958c17e7a4e,2.0,2.0,1020.0,1020.0,5601.69571838,519.586753946,550.0,50.0,44252.4927031,3.72024353098,1640.94385892,2000.0,2840.94385892,0.0,200.0,30.0
676.821463242,200.0,TestConstraints,0.0,214.131126488,49.9535254502,41.8962543017,57.1229877167,500.0,002ffa80-fa2e-42ab-8614-37117840e8e8,2.0,2.0,1020.0,1020.0,5836.40731338,792.732993559,550.0,50.0,82479.4113315,1.84757253149,1831.12293053,2000.0,3031.12293053,0.0,200.0,30.0
847.970309872,200.0,TestConstraints,0.0,428.256890439,63.2013124093,105.148410442,140.204949729,500.0,193f8960-f72a-498a-acab-84953bd71a43,2.0,2.0,1020.0,1020.0,6640.03895495,573.260531363,550.0,50.0,116337.304767,4.43606677731,2020.74191393,2000.0,3220.74191393,0.0,200.0,30.0
238.573210032,200.0,TestConstraints,0.0,209.536177139,53.3407626398,290.999024341,383.922786174,500.0,fa51ef81-f7e3-458b-9c64-c98a5b96ec4e,2.0,2.0,1020.0,1020.0,9152.38956349,427.291071241,550.0,50.0,158703.876347,4.08303441172,3155.28322605,2000.0,4355.28322605,1.0,200.0,30.0
582.626937057,200.0,TestConstraints,0.0,1658.91735907,49.1740145453,158.066498866,257.0569366,500.0,b07c61df-eacd-4e52-9e15-d3fefa28e4fd,2.0,2.0,1020.0,1020.0,3653.80401285,932.838054069,550.0,50.0,175065.827323,8.31098613525,3740.12883923,2000.0,4940.12883923,0.0,200.0,30.0
383.748043191,200.0,TestConstraints,0.0,220.814137137,79.0851758668,279.481495823,344.360742476,500.0,1bde648e-add7-4ded-bf69-d579a9c93988,2.0,2.0,1020.0,1020.0,8203.40722329,809.805123263,550.0,50.0,197257.377033,0.309434996416,2674.2395951,2000.0,3874.2395951,0.0,200.0,30.0
270.467530135,200.0,TestConstraints,0.0,591.462767701,35.4771641296,132.988461524,267.667619255,500.0,4baae38b-d5ec-40f2-b5ff-200f3962341e,2.0,2.0,1020.0,1020.0,8335.37057821,820.190068158,550.0,50.0,28510.779585,9.74710307736,983.637502727,2000.0,2183.63750273,0.0,200.0,30.0
